"wind_v","smooth"
-4.8262,-0.0169693812929229
-4.81609498997996,-0.0169405014600479
-4.80598997995992,-0.0169116216271729
-4.79588496993988,-0.0168827417942979
-4.78577995991984,-0.0168538619614229
-4.7756749498998,-0.0168249821285479
-4.76556993987976,-0.0167961022956729
-4.75546492985972,-0.0167672224627979
-4.74535991983968,-0.0167383426299229
-4.73525490981964,-0.0167094627970479
-4.7251498997996,-0.0166805829641729
-4.71504488977956,-0.0166517031312979
-4.70493987975952,-0.0166228232984229
-4.69483486973948,-0.0165939434655479
-4.68472985971944,-0.0165650636326728
-4.6746248496994,-0.0165361837997979
-4.66451983967936,-0.0165073039669228
-4.65441482965932,-0.0164784241340479
-4.64430981963928,-0.0164495443011728
-4.63420480961924,-0.0164206644682978
-4.6240997995992,-0.0163917846354228
-4.61399478957916,-0.0163629048025478
-4.60388977955912,-0.0163340249696728
-4.59378476953908,-0.0163051451367979
-4.58367975951904,-0.0162762653039248
-4.573574749499,-0.0162473854710582
-4.56346973947896,-0.0162185056382033
-4.55336472945892,-0.0161896258053649
-4.54325971943888,-0.0161607459725482
-4.53315470941884,-0.016131866139758
-4.5230496993988,-0.0161029863069994
-4.51294468937876,-0.0160741064742774
-4.50283967935872,-0.0160452266415969
-4.49273466933868,-0.0160163468089631
-4.48262965931864,-0.0159874669763808
-4.4725246492986,-0.0159585871438551
-4.46241963927856,-0.015929707311391
-4.45231462925852,-0.0159008274789934
-4.44220961923848,-0.0158719476466675
-4.43210460921844,-0.0158430678144181
-4.4219995991984,-0.0158141879822502
-4.41189458917836,-0.015785308150169
-4.40178957915832,-0.0157564283181793
-4.39168456913828,-0.0157275484862862
-4.38157955911824,-0.0156986686544947
-4.3714745490982,-0.0156697888228097
-4.36136953907816,-0.0156409089912363
-4.35126452905812,-0.0156120291597794
-4.34115951903808,-0.0155831493284442
-4.33105450901804,-0.0155542694972354
-4.320949498998,-0.0155253896661583
-4.31084448897796,-0.0154965098352177
-4.30073947895792,-0.0154676300044187
-4.29063446893788,-0.0154387501737662
-4.28052945891784,-0.0154098703432653
-4.2704244488978,-0.0153809905129209
-4.26031943887776,-0.0153521106827381
-4.25021442885772,-0.0153232308527218
-4.24010941883768,-0.0152943510228771
-4.23000440881763,-0.015265471193209
-4.2198993987976,-0.0152365913637224
-4.20979438877756,-0.0152077115344223
-4.19968937875752,-0.0151788317053138
-4.18958436873748,-0.0151499518764019
-4.17947935871744,-0.0151210720476915
-4.1693743486974,-0.0150921922191876
-4.15926933867735,-0.0150633123908953
-4.14916432865731,-0.0150344325628195
-4.13905931863727,-0.0150055527349653
-4.12895430861723,-0.0149766729073376
-4.11884929859719,-0.0149477930799414
-4.10874428857715,-0.0149189132527818
-4.09863927855711,-0.0148900334258637
