"DateTime","Year","Month","Day","Salinity","Norm_TideRange24","Norm_PowLagDischarge72","Norm_RollingPowDischarge14","Norm_PowInflows","Norm_RollingPowInflows7","Norm_ConsecutiveLowInflowHours","DayOfYear_sin","DayOfYear_cos"
2016-06-01 08:00:00,2016,6,1,0.16,-0.0237470701843794,-0.124402645810657,-0.637269963579631,-0.214750197287174,-0.475642494547156,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 09:00:00,2016,6,1,0.16,-0.0237470701843794,-0.417258923789392,-0.634659166566584,-0.209638195284842,-0.472885743978957,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 10:00:00,2016,6,1,0.16,-0.0977436980928337,-0.428878959606152,-0.631952332027582,-0.201901179993102,-0.470057802456263,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 11:00:00,2016,6,1,0.16,-0.3382327387953,-0.428878959606152,-0.631638149460875,-0.201901179993102,-0.467214288249702,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 12:00:00,2016,6,1,0.16,-0.245736953909741,-0.70962435343803,-0.632547824707924,-0.201901179993102,-0.464339835953378,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 13:00:00,2016,6,1,0.16,-0.245736953909741,-0.84418007286643,-0.633470327507841,-0.191453996303732,-0.461385607337094,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 14:00:00,2016,6,1,0.16,-0.245736953909741,-0.865111398679184,-0.634229439655877,-0.186173165097184,-0.458375898102615,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 15:00:00,2016,6,1,0.16,-0.245736953909741,-0.994438492411814,-0.635144765461489,-0.178179052891666,-0.455301704869482,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 16:00:00,2016,6,1,0.16,-0.245736953909741,-1.00129003122409,-0.635777875619235,-0.172800369159204,-0.452179219019361,-0.58566269816021,0.137012341681968,-0.990569340443577
2016-06-01 17:00:00,2016,6,1,0.16,-0.217988218444073,-1.00177400870674,-0.635711606906358,-0.167381695111153,-0.449023325483539,-0.58566269816021,0.137012341681968,-0.990569340443577
