"DateTime","Year","Month","Day","Salinity","DayOfYear","Norm_InflowDeficit","Norm_PowDischarge"
2007-03-30 10:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.44190057302694
2007-03-30 11:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.42560471419205
2007-03-30 12:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.41213514938771
2007-03-30 13:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.37573645524202
2007-03-30 14:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.37340845565878
2007-03-30 15:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.37340845565878
2007-03-30 16:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.35822987019636
2007-03-30 17:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.33774450706818
2007-03-30 18:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.33843686953278
2007-03-30 19:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.33774450706818
2007-03-30 20:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.33981497366968
2007-03-30 21:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.34050073873702
2007-03-30 22:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.34322215458913
2007-03-30 23:00:00,2007,3,30,0.08,89,-0.83744446010175,-1.34322215458913
2007-03-31,2007,3,31,0.08,90,-0.83744446010175,-1.34254502449305
2007-03-31 01:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.31124023054955
2007-03-31 02:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.30649916254226
2007-03-31 03:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.2291918153786
2007-03-31 04:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.22974262775059
2007-03-31 05:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.28735450315961
2007-03-31 06:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.28822073213559
2007-03-31 07:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.28822073213559
2007-03-31 08:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.31588354263315
2007-03-31 09:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.34050073873702
2007-03-31 10:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.34050073873702
2007-03-31 11:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.34050073873702
2007-03-31 12:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.34050073873702
2007-03-31 13:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.34050073873702
2007-03-31 14:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.32708550824141
2007-03-31 15:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.28994357914979
2007-03-31 16:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.28822073213559
2007-03-31 17:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.28822073213559
2007-03-31 18:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.28822073213559
2007-03-31 19:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.30967090462008
2007-03-31 20:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.3418657527088
2007-03-31 21:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.34322215458913
2007-03-31 22:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.34254502449305
2007-03-31 23:00:00,2007,3,31,0.08,90,-0.83744446010175,-1.3418657527088
2007-04-01,2007,4,1,0.08,91,-0.83744446010175,-1.31279869606781
2007-04-01 01:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28908375087242
2007-04-01 02:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28822073213559
2007-04-01 03:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28822073213559
2007-04-01 04:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28822073213559
2007-04-01 05:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.24686085976837
2007-04-01 06:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.21837746199046
2007-04-01 07:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.21780145061289
2007-04-01 08:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.21780145061289
2007-04-01 09:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.2180320105588
2007-04-01 10:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.21860750440571
2007-04-01 11:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.21780145061289
2007-04-01 12:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.21837746199046
2007-04-01 13:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.25663024473126
2007-04-01 14:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28217732680986
2007-04-01 15:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28262053510963
2007-04-01 16:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28235471052723
2007-04-01 17:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28191099981852
2007-04-01 18:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28119931550491
2007-04-01 19:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.28173328063428
2007-04-01 20:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.30417157783451
2007-04-01 21:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.33069663894531
2007-04-01 22:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.33141177539101
2007-04-01 23:00:00,2007,4,1,0.08,91,-0.83744446010175,-1.30303933256283
2007-04-02,2007,4,2,0.08,92,-0.83744446010175,-1.22192007239426
2007-04-02 01:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21757068311113
2007-04-02 02:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21780145061289
2007-04-02 03:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21710852419303
2007-04-02 04:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21757068311113
2007-04-02 05:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21768609282595
2007-04-02 06:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21687713215151
2007-04-02 07:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21710852419303
2007-04-02 08:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21664553130381
2007-04-02 09:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21687713215151
2007-04-02 10:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21710852419303
2007-04-02 11:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21664553130381
2007-04-02 12:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21757068311113
2007-04-02 13:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21710852419303
2007-04-02 14:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21641372133571
2007-04-02 15:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21687713215151
2007-04-02 16:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21757068311113
2007-04-02 17:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21664553130381
2007-04-02 18:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21780145061289
2007-04-02 19:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21687713215151
2007-04-02 20:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21733970774193
2007-04-02 21:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21757068311113
2007-04-02 22:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21687713215151
2007-04-02 23:00:00,2007,4,2,0.08,92,-0.83744446010175,-1.21618170193229
2007-04-03,2007,4,3,0.08,93,-0.83744446010175,-1.21710852419303
2007-04-03 01:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20648460432969
2007-04-03 02:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20479213241121
2007-04-03 03:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20406340853777
2007-04-03 04:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20576060584838
2007-04-03 05:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20527681916399
2007-04-03 06:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20551882484056
2007-04-03 07:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20479213241121
2007-04-03 08:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20551882484056
2007-04-03 09:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20527681916399
2007-04-03 10:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20576060584838
2007-04-03 11:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20503458847052
2007-04-03 12:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20600216253487
2007-04-03 13:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20624349524666
2007-04-03 14:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20576060584838
2007-04-03 15:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20551882484056
2007-04-03 16:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20576060584838
2007-04-03 17:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20479213241121
2007-04-03 18:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20551882484056
2007-04-03 19:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20648460432969
2007-04-03 20:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.20720659325396
2007-04-03 21:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.21054957513252
2007-04-03 22:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.22089662340539
2007-04-03 23:00:00,2007,4,3,0.08,93,-0.83744446010175,-1.22237362361144
2007-04-04,2007,4,4,0.08,94,-0.83744446010175,-1.21929639406317
2007-04-04 01:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.15549790086592
2007-04-04 02:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.1443504973783
2007-04-04 03:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.1425249618997
2007-04-04 04:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.14191380787758
2007-04-04 05:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.17449514416506
2007-04-04 06:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20430654279565
2007-04-04 07:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20576060584838
2007-04-04 08:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20551882484056
2007-04-04 09:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20600216253487
2007-04-04 10:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20648460432969
2007-04-04 11:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20576060584838
2007-04-04 12:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20648460432969
2007-04-04 13:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20600216253487
2007-04-04 14:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20624349524666
2007-04-04 15:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20479213241121
2007-04-04 16:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.20503458847052
2007-04-04 17:00:00,2007,4,4,0.08,94,-0.83744446010175,-1.2045494506364
2007-04-04 18:00:00,2007,4,4,0.0825,94,-0.83744446010175,-1.20551882484056
2007-04-04 19:00:00,2007,4,4,0.0875,94,-0.83744446010175,-1.20672549012909
2007-04-04 20:00:00,2007,4,4,0.09,94,-0.83744446010175,-1.20551882484056
2007-04-04 21:00:00,2007,4,4,0.09,94,-0.83744446010175,-1.20430654279565
2007-04-04 22:00:00,2007,4,4,0.09,94,-0.83744446010175,-1.20418500399083
2007-04-04 23:00:00,2007,4,4,0.09,94,-0.83744446010175,-1.2045494506364
2007-04-05,2007,4,5,0.085,95,-0.83744446010175,-1.18200206810757
2007-04-05 01:00:00,2007,4,5,0.09,95,-0.83744446010175,-0.866877196967738
2007-04-05 02:00:00,2007,4,5,0.09,95,-0.83744446010175,-0.826302303419428
2007-04-05 03:00:00,2007,4,5,0.09,95,-0.83744446010175,-0.826698456982596
2007-04-05 04:00:00,2007,4,5,0.0875,95,-0.83744446010175,-0.823118396669771
2007-04-05 05:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.0548368076808
2007-04-05 06:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20296649301026
2007-04-05 07:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20576060584838
2007-04-05 08:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20600216253487
2007-04-05 09:00:00,2007,4,5,0.085,95,-0.83744446010175,-1.20430654279565
2007-04-05 10:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20430654279565
2007-04-05 11:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.09209715027611
2007-04-05 12:00:00,2007,4,5,0.09,95,-0.83744446010175,-0.953051077793235
2007-04-05 13:00:00,2007,4,5,0.09,95,-0.83744446010175,-0.948822908592457
2007-04-05 14:00:00,2007,4,5,0.09,95,-0.83744446010175,-0.94853918268192
2007-04-05 15:00:00,2007,4,5,0.09,95,-0.83744446010175,-0.947686606966711
2007-04-05 16:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.08118419247726
2007-04-05 17:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20137388695819
2007-04-05 18:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20503458847052
2007-04-05 19:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20600216253487
2007-04-05 20:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.2045494506364
2007-04-05 21:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20527681916399
2007-04-05 22:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20576060584838
2007-04-05 23:00:00,2007,4,5,0.09,95,-0.83744446010175,-1.20430654279565
2007-04-06,2007,4,6,0.09,96,-0.83744446010175,-1.05769758236497
2007-04-06 01:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.815857708117523
2007-04-06 02:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.80928836386644
2007-04-06 03:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.80721266021235
2007-04-06 04:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.807628679083583
2007-04-06 05:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.03535633922341
2007-04-06 06:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.19653718701524
2007-04-06 07:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.19989514028492
2007-04-06 08:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.199647869582
2007-04-06 09:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.20014217811635
2007-04-06 10:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.19989514028492
2007-04-06 11:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.01876866893375
2007-04-06 12:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.853828714765171
2007-04-06 13:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.850866604041934
2007-04-06 14:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.849376809921276
2007-04-06 15:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.849749807905722
2007-04-06 16:00:00,2007,4,6,0.09,96,-0.83744446010175,-0.95998464399083
2007-04-06 17:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.19186494258737
2007-04-06 18:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.19890465657933
2007-04-06 19:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.20014217811635
2007-04-06 20:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.1994003656415
2007-04-06 21:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.19989514028492
2007-04-06 22:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.20063555662508
2007-04-06 23:00:00,2007,4,6,0.09,96,-0.83744446010175,-1.10972569003259
2007-04-07,2007,4,7,0.09,97,-0.83744446010175,-0.665878069145217
2007-04-07 01:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.631246077124541
2007-04-07 02:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.630613953958555
2007-04-07 03:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.62934705019893
2007-04-07 04:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.628076589384871
2007-04-07 05:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.628712265463415
2007-04-07 06:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.62934705019893
2007-04-07 07:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.959159975549317
2007-04-07 08:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.19578511996553
2007-04-07 09:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.20137388695819
2007-04-07 10:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.20038898344157
2007-04-07 11:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.20063555662508
2007-04-07 12:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.20063555662508
2007-04-07 13:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.19989514028492
2007-04-07 14:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.19989514028492
2007-04-07 15:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.19989514028492
2007-04-07 16:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.20014217811635
2007-04-07 17:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.20038898344157
2007-04-07 18:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.199647869582
2007-04-07 19:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.19989514028492
2007-04-07 20:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.199647869582
2007-04-07 21:00:00,2007,4,7,0.09,97,-0.83744446010175,-1.1994003656415
2007-04-07 22:00:00,2007,4,7,0.0925,97,-0.83744446010175,-1.17449514416506
2007-04-07 23:00:00,2007,4,7,0.09,97,-0.83744446010175,-0.749549374569638
2007-04-08,2007,4,8,0.09,98,-0.83744446010175,-0.628712265463415
2007-04-08 01:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.625524929778558
2007-04-08 02:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.625524929778558
2007-04-08 03:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.625524929778558
2007-04-08 04:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.625524929778558
2007-04-08 05:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.624884765528207
2007-04-08 06:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.624243697303778
2007-04-08 07:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.623601722975768
2007-04-08 08:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.623601722975768
2007-04-08 09:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.622958840407644
2007-04-08 10:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.622958840407644
2007-04-08 11:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.622958840407644
2007-04-08 12:00:00,2007,4,8,0.09,98,-0.83744446010175,-1.00777156043948
2007-04-08 13:00:00,2007,4,8,0.09,98,-0.83744446010175,-1.11749234696683
2007-04-08 14:00:00,2007,4,8,0.0925,98,-0.83744446010175,-1.12162776089345
2007-04-08 15:00:00,2007,4,8,0.1,98,-0.83744446010175,-1.12195605017562
2007-04-08 16:00:00,2007,4,8,0.1,98,-0.83744446010175,-1.17814066288423
2007-04-08 17:00:00,2007,4,8,0.1,98,-0.83744446010175,-1.19840801015351
2007-04-08 18:00:00,2007,4,8,0.1,98,-0.83744446010175,-1.19815933450539
2007-04-08 19:00:00,2007,4,8,0.1,98,-0.83744446010175,-1.19840801015351
2007-04-08 20:00:00,2007,4,8,0.1,98,-0.83744446010175,-1.19616142174514
2007-04-08 21:00:00,2007,4,8,0.1,98,-0.83744446010175,-1.19741189336616
2007-04-08 22:00:00,2007,4,8,0.095,98,-0.83744446010175,-1.07853553439531
2007-04-08 23:00:00,2007,4,8,0.09,98,-0.83744446010175,-0.633765759703963
2007-04-09,2007,4,9,0.0925,99,-0.83744446010175,-0.605249691572388
2007-04-09 01:00:00,2007,4,9,0.09,99,-0.83744446010175,-0.604580481341168
2007-04-09 02:00:00,2007,4,9,0.09,99,-0.83744446010175,-0.604580481341168
2007-04-09 03:00:00,2007,4,9,0.09,99,-0.83744446010175,-0.604580481341168
2007-04-09 04:00:00,2007,4,9,0.095,99,-0.83744446010175,-0.604580481341168
2007-04-09 05:00:00,2007,4,9,0.09,99,-0.83744446010175,-0.963263575690681
2007-04-09 06:00:00,2007,4,9,0.0975,99,-0.83744446010175,-1.19135485643266
2007-04-09 07:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.19465298276914
2007-04-09 08:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.1949049888675
2007-04-09 09:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.19465298276914
2007-04-09 10:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.1942745221296
2007-04-09 11:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.15578913795036
2007-04-09 12:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.08249986186197
2007-04-09 13:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.0796735159637
2007-04-09 14:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.0796735159637
2007-04-09 15:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.08099577055898
2007-04-09 16:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.07929466415477
2007-04-09 17:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.12359190956089
2007-04-09 18:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.19313587735747
2007-04-09 19:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.19515675461668
2007-04-09 20:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.19565956659391
2007-04-09 21:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.19565956659391
2007-04-09 22:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.19641199145867
2007-04-09 23:00:00,2007,4,9,0.1,99,-0.83744446010175,-1.07853553439531
2007-04-10,2007,4,10,0.1,100,-0.83744446010175,-0.633765759703963
2007-04-10 01:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.605249691572388
2007-04-10 02:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.604580481341168
2007-04-10 03:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.604580481341168
2007-04-10 04:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.603910297713153
2007-04-10 05:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.719683014740736
2007-04-10 06:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.17244843145076
2007-04-10 07:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.19666232310119
2007-04-10 08:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.20014217811635
2007-04-10 09:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.199647869582
2007-04-10 10:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.20014217811635
2007-04-10 11:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.01390107575399
2007-04-10 12:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.638141598658771
2007-04-10 13:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.625524929778558
2007-04-10 14:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.625524929778558
2007-04-10 15:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.625524929778558
2007-04-10 16:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.625524929778558
2007-04-10 17:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.00030963571325
2007-04-10 18:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.19703737500578
2007-04-10 19:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.20038898344157
2007-04-10 20:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.2011280080209
2007-04-10 21:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.20088189803056
2007-04-10 22:00:00,2007,4,10,0.1,100,-0.83744446010175,-1.00705682918055
2007-04-10 23:00:00,2007,4,10,0.1,100,-0.83744446010175,-0.638141598658771
2007-04-11,2007,4,11,0.1,101,-0.83744446010175,-0.440865705498126
2007-04-11 01:00:00,2007,4,11,0.1,101,-0.83744446010175,0.0253286590240111
2007-04-11 02:00:00,2007,4,11,0.1,101,-0.83744446010175,0.0527349673091531
2007-04-11 03:00:00,2007,4,11,0.1,101,-0.83744446010175,0.0613955969255156
2007-04-11 04:00:00,2007,4,11,0.1,101,-0.83744446010175,0.063578047976011
2007-04-11 05:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.863657381212635
2007-04-11 06:00:00,2007,4,11,0.1,101,-0.83744446010175,-1.19503090176185
2007-04-11 07:00:00,2007,4,11,0.1,101,-0.83744446010175,-1.199647869582
2007-04-11 08:00:00,2007,4,11,0.1,101,-0.83744446010175,-1.20088189803056
2007-04-11 09:00:00,2007,4,11,0.1,101,-0.83744446010175,-1.18027794701781
2007-04-11 10:00:00,2007,4,11,0.1,101,-0.83744446010175,-1.17881038844013
2007-04-11 11:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.998356119944289
2007-04-11 12:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.635020343537208
2007-04-11 13:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.625524929778558
2007-04-11 14:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.625524929778558
2007-04-11 15:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.625524929778558
2007-04-11 16:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.707115919303362
2007-04-11 17:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.934345065388061
2007-04-11 18:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.969461374626614
2007-04-11 19:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.972650638769667
2007-04-11 20:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.967587018699378
2007-04-11 21:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.966511295852
2007-04-11 22:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.972121177238358
2007-04-11 23:00:00,2007,4,11,0.1,101,-0.83744446010175,-0.934345065388061
2007-04-12,2007,4,12,0.1,102,-0.83744446010175,-0.491654742832679
2007-04-12 01:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.386604781528707
2007-04-12 02:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.383478312866416
2007-04-12 03:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.384522504328549
2007-04-12 04:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.381383790980548
2007-04-12 05:00:00,2007,4,12,0.095,102,-0.83744446010175,-0.819504987378176
2007-04-12 06:00:00,2007,4,12,0.1,102,-0.83744446010175,-1.19262823531289
2007-04-12 07:00:00,2007,4,12,0.1,102,-0.83744446010175,-1.20137388695819
2007-04-12 08:00:00,2007,4,12,0.1,102,-0.83744446010175,-1.09803155812065
2007-04-12 09:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.949106402036039
2007-04-12 10:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.945975135821956
2007-04-12 11:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.938751877767977
2007-04-12 12:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.693619256016329
2007-04-12 13:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.626164192177334
2007-04-12 14:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.623601722975768
2007-04-12 15:00:00,2007,4,12,0.1,102,-0.83744446010175,-0.624884765528207
