"lag_days","rolling_discharge_var","exceed_flux_var","days_since_var","wind_var","wind_type","wind_dir_var","flush_regime_var","tide_var","lag_sal_var","gam_intercept","gam_lag_coef","n_obs","r_squared"
9,"RollingDischarge30_9",NA,NA,"RollingU14_9","U","WindDir",NA,"TideRange30_9","LagSalinity_9",0.109638024482555,0.133878199160827,3128,0.746286565381825
