"exceed_flux","smooth"
0,0.0285344344104751
80.1603206412826,0.0283264657867411
160.320641282565,0.0281184973209958
240.480961923848,0.0279105293342678
320.64128256513,0.0277025623264377
400.801603206413,0.027494596972721
480.961923847695,0.0272866341201879
561.122244488978,0.027078674784319
641.28256513026,0.0268707201455975
721.442885771543,0.0266627715461379
801.603206412826,0.0264548304863503
881.763527054108,0.02624689862164
961.923847695391,0.0260389777591437
1042.08416833667,0.0258310698545
1122.24448897796,0.0256231770086558
1202.40480961924,0.0254153014647071
1282.56513026052,0.0252074456047751
1362.7254509018,0.0249996119469165
1442.88577154309,0.0247918031420684
1523.04609218437,0.0245840219710267
1603.20641282565,0.0243762713414598
1683.36673346693,0.0241685542742599
1763.52705410822,0.0239608738710318
1843.6873747495,0.0237532333420085
1923.84769539078,0.0235456360126821
2004.00801603206,0.023338085320983
2084.16833667335,0.0231305848144922
2164.32865731463,0.0229231381476861
2244.48897795591,0.0227157490792134
2324.64929859719,0.0225084214692039
2404.80961923848,0.0223011592766094
2484.96993987976,0.0220939665565762
2565.13026052104,0.0218868474578488
2645.29058116232,0.0216798062202046
2725.45090180361,0.0214728471719203
2805.61122244489,0.0212659747272678
2885.77154308617,0.021059193384042
2965.93186372746,0.0208525077211175
3046.09218436874,0.0206459223960363
3126.25250501002,0.0204394421426252
3206.4128256513,0.0202330717686421
3286.57314629259,0.0200268161534523
3366.73346693387,0.0198206802457342
3446.89378757515,0.0196146690612127
3527.05410821643,0.0194087876804226
3607.21442885772,0.0192030412464999
3687.374749499,0.018997434963001
3767.53507014028,0.0187919740917502
3847.69539078156,0.0185866639507152
3927.85571142285,0.0183815099119098
4008.01603206413,0.0181765173993236
4088.17635270541,0.0179716918868797
4168.33667334669,0.017767038896418
4248.49699398798,0.0175625639957063
4328.65731462926,0.0173582727964769
4408.81763527054,0.0171541709524898
4488.97795591182,0.0169502641576213
4569.13827655311,0.0167465581439794
4649.29859719439,0.0165430586800428
4729.45891783567,0.0163397715688274
4809.61923847695,0.0161367026460754
4889.77955911824,0.0159338577784712
4969.93987975952,0.0157312428618806
5050.1002004008,0.0155288638196147
5130.26052104208,0.0153267266007175
5210.42084168337,0.0151248371782783
5290.58116232465,0.0149232015477666
5370.74148296593,0.0147218257253909
5450.90180360721,0.0145207157464805
5531.0621242485,0.0143198776638906
5611.22244488978,0.0141193175464295
5691.38276553106,0.013919041477309
5771.54308617235,0.0137190555526161
5851.70340681363,0.0135193658798075
5931.86372745491,0.0133199785762258
6012.02404809619,0.013120899767637
6092.18436873747,0.0129221355867893
6172.34468937876,0.0127236921719937
6252.50501002004,0.0125255756657244
6332.66533066132,0.0123277922132408
6412.8256513026,0.01213034796123
6492.98597194389,0.0119332490564686
6573.14629258517,0.0117365016445056
6653.30661322645,0.0115401118683644
6733.46693386774,0.0113440858672649
6813.62725450902,0.0111484297753648
6893.7875751503,0.0109531497205194
6973.94789579158,0.010758251823062
7054.10821643287,0.010563742194601
7134.26853707415,0.0103696269368372
7214.42885771543,0.0101759121403986
7294.58917835671,0.00998260388369321
7374.749498998,0.00978970823178052
7454.90981963928,0.00959723123525974
7535.07014028056,0.00940517892917615
7615.23046092184,0.00921355733194457
7695.39078156313,0.0090223724442898
7775.55110220441,0.00883163024820408
7855.71142284569,0.00864133670592118
7935.87174348697,0.0084514977589069
8016.03206412826,0.00826211932686598
8096.19238476954,0.00807320730676497
8176.35270541082,0.00788476757187104
8256.5130260521,0.00769680597080645
8336.67334669339,0.00750932832661859
8416.83366733467,0.00732234043586517
8496.99398797595,0.0071358480677147
8577.15430861724,0.00694985696306177
8657.31462925852,0.00676437283365706
8737.4749498998,0.00657940136125199
8817.63527054108,0.00639494819675765
8897.79559118236,0.00621101895941789
8977.95591182365,0.00602761923599651
9058.11623246493,0.00584475457997809
9138.27655310621,0.00566243051078265
9218.4368737475,0.00548065251299357
9298.59719438878,0.00529942603559895
9378.75751503006,0.0051187564912459
9458.91783567134,0.00493864925550797
9539.07815631263,0.0047591096661651
9619.23847695391,0.00458014302249633
9699.39879759519,0.00440175458458482
9779.55911823647,0.00422394957263519
9859.71943887776,0.00404673316630281
9939.87975951904,0.00387011050403519
10020.0400801603,0.00369408668242497
10100.2004008016,0.00351866675557454
10180.3607214429,0.0033438557344721
10260.5210420842,0.00316965858637901
10340.6813627255,0.00299608023422817
10420.8416833667,0.00282312555603347
10501.002004008,0.00265079938430997
10581.1623246493,0.00247910650550476
10661.3226452906,0.00230805165943826
10741.4829659319,0.00213763953875601
10821.6432865731,0.00196787478839052
10901.8036072144,0.00179876200503326
10981.9639278557,0.00163030573661656
11062.124248497,0.00146251048180531
11142.2845691383,0.00129538068949819
11222.4448897796,0.00112892075833855
11302.6052104208,0.000963135036234532
11382.7655310621,0.000798027819888481
11462.9258517034,0.000633603354335453
11543.0861723447,0.000469865832490606
11623.246492986,0.000306819394705563
11703.4068136273,0.000144468128333324
11783.5671342685,-1.71839326981008e-05
11863.7274549098,-0.000178132808303703
11943.8877755511,-0.000338374572651096
12024.0480961924,-0.000497905354561956
12104.2084168337,-0.000656721337905367
12184.368737475,-0.000814818761983134
12264.5290581162,-0.000972193921907359
12344.6893787575,-0.00112884316897008
12424.8496993988,-0.0012847629109877
12505.0100200401,-0.00143994960540541
12585.1703406814,-0.00159439974850177
12665.3306613226,-0.00174810989126798
12745.4909819639,-0.00190107664261154
12825.6513026052,-0.00205329666968185
12905.8116232465,-0.00220476669818866
12985.9719438878,-0.00235548351271379
13066.1322645291,-0.00250544395701587
13146.2925851703,-0.00265464493432846
13226.4529058116,-0.00280308340765158
13306.6132264529,-0.0029507564000366
13386.7735470942,-0.0030976609948648
13466.9338677355,-0.00324379433611956
13547.0941883768,-0.0033891536286275
13627.254509018,-0.00353373613028056
13707.4148296593,-0.00367753914072858
13787.5751503006,-0.00382056001832172
13867.7354709419,-0.00396279618328081
13947.8957915832,-0.00410424511793313
14028.0561122244,-0.00424490436694254
14108.2164328657,-0.00438477153753373
14188.376753507,-0.00452384429971095
14268.5370741483,-0.00466212038647113
14348.6973947896,-0.00479959759401148
14428.8577154309,-0.00493627378193172
14509.0180360721,-0.0050721468734309
14589.1783567134,-0.00520721485549886
14669.3386773547,-0.00534147577910252
14749.498997996,-0.00547492775936698
14829.6593186373,-0.0056075689757514
14909.8196392786,-0.00573939767221985
14989.9799599198,-0.00587041215740722
15070.1402805611,-0.00600061080477993
15150.3006012024,-0.00612999205279194
15230.4609218437,-0.00625855440503577
15310.621242485,-0.00638629643038861
15390.7815631263,-0.00651321676315377
15470.9418837675,-0.00663931410319728
15551.1022044088,-0.00676458721607983
15631.2625250501,-0.00688903493318392
15711.4228456914,-0.00701265615183649
15791.5831663327,-0.00713544983542683
15871.7434869739,-0.00725741501351993
15951.9038076152,-0.00737855078196534
16032.0641282565,-0.00749885630300133
16112.2244488978,-0.00761833080535474
16192.3847695391,-0.00773697358433616
16272.5450901804,-0.00785478400193075
16352.7054108216,-0.00797176148688459
16432.8657314629,-0.00808790553473838
16513.0260521042,-0.00820321569838448
16593.1863727455,-0.00831769157666878
16673.3466933868,-0.00843133283264911
16753.5070140281,-0.00854413918684835
16833.6673346693,-0.00865611040590948
16913.8276553106,-0.00876724631887685
16993.9879759519,-0.00887754679233213
17074.1482965932,-0.00898701172765115
17154.3086172345,-0.00909564109070511
17234.4689378758,-0.00920343491478505
17314.629258517,-0.00931039330063566
17394.7895791583,-0.00941651641648428
17474.9498997996,-0.00952180449806591
17555.1102204409,-0.00962625784655587
17635.2705410822,-0.00972987680837716
17715.4308617234,-0.00983266176596286
17795.5911823647,-0.00993461315570004
17875.751503006,-0.0100357314511451
17955.9118236473,-0.0101360171611364
18036.0721442886,-0.0102354708593023
18116.2324649299,-0.0103340931868179
18196.3927855711,-0.0104318848523898
18276.5531062124,-0.0105288466300711
18356.7134268537,-0.0106249793410899
18436.873747495,-0.0107202838608357
18517.0340681363,-0.0108147611116875
18597.1943887776,-0.0109084120701537
18677.3547094188,-0.0110012377595787
18757.5150300601,-0.0110932392493824
18837.6753507014,-0.0111844176553376
18917.8356713427,-0.0112747741578785
18997.995991984,-0.0113643100045623
19078.1563126253,-0.0114530265100027
19158.3166332665,-0.0115409250535526
19238.4769539078,-0.0116280070611811
19318.6372745491,-0.0117142740126502
19398.7975951904,-0.0117997274318306
19478.9579158317,-0.0118843688782833
19559.1182364729,-0.011968199964999
19639.2785571142,-0.0120512223384999
19719.4388777555,-0.012133437660411
19799.5991983968,-0.0122148476328513
19879.7595190381,-0.0122954539731179
19959.9198396794,-0.0123752584210284
20040.0801603206,-0.0124542627469331
20120.2404809619,-0.0125324687340524
20200.4008016032,-0.01260987819607
20280.5611222445,-0.0126864929793702
20360.7214428858,-0.0127623149631039
20440.8817635271,-0.0128373460668287
20521.0420841683,-0.0129115882346734
20601.2024048096,-0.0129850434456085
20681.3627254509,-0.0130577137384821
20761.5230460922,-0.0131296011864039
20841.6833667335,-0.0132007078869273
20921.8436873747,-0.013271035979921
21002.004008016,-0.0133405876645918
21082.1643286573,-0.0134093651818582
21162.3246492986,-0.013477370804425
21242.4849699399,-0.0135446068365035
21322.6452905812,-0.0136110756058399
21402.8056112224,-0.0136767794640736
21482.9659318637,-0.013741720804295
21563.126252505,-0.0138059020796996
21643.2865731463,-0.0138693257952693
21723.4468937876,-0.0139319944889879
21803.6072144289,-0.0139939107373151
21883.7675350701,-0.0140550771469266
21963.9278557114,-0.0141154963577682
22044.0881763527,-0.0141751710584124
22124.248496994,-0.0142341039796114
22204.4088176353,-0.014292297907905
22284.5691382766,-0.0143497556710128
22364.7294589178,-0.0144064801448731
22444.8897795591,-0.0144624742460831
22525.0501002004,-0.014517740941252
22605.2104208417,-0.0145722832530339
22685.370741483,-0.0146261042440584
22765.5310621242,-0.0146792070237207
22845.6913827655,-0.0147315947311959
22925.8517034068,-0.0147832705348135
23006.0120240481,-0.014834237630494
23086.1723446894,-0.0148844992429537
23166.3326653307,-0.0149340586218162
23246.4929859719,-0.0149829190278163
23326.6533066132,-0.0150310837402987
23406.8136272545,-0.0150785560573132
23486.9739478958,-0.0151253392847553
23567.1342685371,-0.0151714367285619
23647.2945891784,-0.01521685169467
23727.4549098196,-0.0152615874891289
23807.6152304609,-0.0153056474270626
23887.7755511022,-0.0153490348501091
23967.9358717435,-0.015391753143783
24048.0961923848,-0.0154338057443193
24128.2565130261,-0.0154751961381947
24208.4168336673,-0.0155159278616031
24288.5771543086,-0.0155560044998089
24368.7374749499,-0.0155954296781578
24448.8977955912,-0.0156342070453585
24529.0581162325,-0.0156723402569775
24609.2184368737,-0.0157098329789339
24689.378757515,-0.0157466889156279
24769.5390781563,-0.0157829118170713
24849.6993987976,-0.0158185054685392
24929.8597194389,-0.0158534736707401
25010.0200400802,-0.0158878202470457
25090.1803607214,-0.015921549056116
25170.3406813627,-0.0159546639837224
25250.501002004,-0.0159871689310632
25330.6613226453,-0.0160190678209259
25410.8216432866,-0.0160503646007634
25490.9819639279,-0.0160810632308991
25571.1422845691,-0.0161111676815266
25651.3026052104,-0.0161406819547829
25731.4629258517,-0.0161696100820326
25811.623246493,-0.016197956107398
25891.7835671343,-0.0162257240920143
25971.9438877756,-0.0162529181083647
26052.1042084168,-0.0162795422377095
26132.2645290581,-0.016305600589444
26212.4248496994,-0.0163310972999567
26292.5851703407,-0.0163560365268263
26372.745490982,-0.0163804224424013
26452.9058116232,-0.016404259230899
26533.0661322645,-0.0164275510913555
26613.2264529058,-0.0164503022423519
26693.3867735471,-0.0164725169281622
26773.5470941884,-0.0164941994113101
26853.7074148297,-0.0165153539754015
26933.8677354709,-0.0165359849153353
27014.0280561122,-0.0165560965309683
27094.1883767535,-0.0165756931298799
27174.3486973948,-0.0165947790272066
27254.5090180361,-0.0166133585419367
27334.6693386774,-0.0166314360030063
27414.8296593186,-0.0166490157473673
27494.9899799599,-0.0166661021133159
27575.1503006012,-0.0166826994475378
27655.3106212425,-0.0166988121069132
27735.4709418838,-0.016714444457555
27815.631262525,-0.0167296008683589
27895.7915831663,-0.0167442857121512
27975.9519038076,-0.0167585033657733
28056.1122244489,-0.0167722582143309
28136.2725450902,-0.0167855546516369
28216.4328657315,-0.0167983970786681
28296.5931863727,-0.0168107898996579
28376.753507014,-0.0168227375215557
28456.9138276553,-0.0168342443549287
28537.0741482966,-0.0168453148124417
28617.2344689379,-0.0168559533070902
28697.3947895792,-0.0168661642517558
28777.5551102204,-0.0168759520592623
28857.7154308617,-0.0168853211414725
28937.875751503,-0.016894275907761
29018.0360721443,-0.016902820766458
29098.1963927856,-0.0169109601215192
29178.3567134269,-0.0169186983709195
29258.5170340681,-0.0169260399085948
29338.6773547094,-0.0169329891184679
29418.8376753507,-0.016939550371579
29498.997995992,-0.016945728028483
29579.1583166333,-0.0169515264466236
29659.3186372746,-0.0169569499729465
29739.4789579158,-0.016962002939671
29819.6392785571,-0.0169666896694941
