"lag_days","rolling_discharge_var","exceed_flux_var","days_since_var","wind_var","wind_type","wind_dir_var","flush_regime_var","tide_var","lag_sal_var","gam_intercept","gam_lag_coef","n_obs","r_squared"
15,"RollingDischarge30_15",NA,NA,"RollingU14_15","U","WindDir",NA,"TideRange30_15","LagSalinity_15",0.135971129339479,-0.0733784974691006,3013,0.404090195671363
