"wind_u","smooth"
-4.34065,-0.143542718173838
-4.33153917835671,-0.136123833211361
-4.32242835671343,-0.128704948245871
-4.31331753507014,-0.121286063282428
-4.30420671342685,-0.113867178317166
-4.29509589178357,-0.10644829334901
-4.28598507014028,-0.0990294083852252
-4.27687424849699,-0.0916105234219524
-4.26776342685371,-0.0841916384603849
-4.25865260521042,-0.076772753493133
-4.24954178356713,-0.0693538685264496
-4.24043096192385,-0.0619349835631768
-4.23132014028056,-0.054516098600183
-4.22220931863727,-0.047097213634988
-4.21309849699399,-0.0396783286681909
-4.2039876753507,-0.0322594437051403
-4.19487685370741,-0.0248405587406169
-4.18576603206413,-0.0174216737725124
-4.17665521042084,-0.0100027888110586
-4.16754438877756,-0.00258390384374991
-4.15843356713427,0.00483498111849971
-4.14932274549098,0.0122538660827388
-4.1402119238477,0.0196727510444148
-4.13110110220441,0.0270916297439976
-4.12199028056112,0.0345100751923641
-4.11287945891784,0.0419269813413547
-4.10376863727455,0.0493411804450196
-4.09465781563126,0.0567515047505932
-4.08554699398798,0.0641567865201869
-4.07643617234469,0.0715558579998983
-4.0673253507014,0.0789475514562211
-4.05821452905812,0.0863306991238894
-4.04910370741483,0.0937041332732621
-4.03999288577154,0.101066686152137
-4.03088206412826,0.108417190011608
-4.02177124248497,0.115754477110785
-4.01266042084168,0.123077379701729
-4.0035495991984,0.13038473003883
-3.99443877755511,0.137675356540517
-3.98532795591182,0.144947880155779
-3.97621713426854,0.152200612496256
-3.96710631262525,0.159431839949038
-3.95799549098196,0.166639848909263
-3.94888466933868,0.173822925756278
-3.93977384769539,0.180979356889518
-3.9306630260521,0.188107428693921
-3.92155220440882,0.195205427559199
-3.91244138276553,0.202271639869435
-3.90333056112224,0.209304352021276
-3.89421973947896,0.216301850401018
-3.88510891783567,0.223262421393836
-3.87599809619238,0.230184351394154
-3.8668872745491,0.23706592678572
-3.85777645290581,0.243905433963636
-3.84866563126252,0.250701159314378
-3.83955480961924,0.257451389227034
-3.83044398797595,0.264154410090006
-3.82133316633267,0.270808508295225
-3.81222234468938,0.277411970225517
-3.80311152304609,0.283963082361953
-3.79400070140281,0.290460146567762
-3.78488987975952,0.296901497779256
-3.77577905811623,0.303285475226144
-3.76666823647295,0.309610418132386
-3.75755741482966,0.315874665724231
-3.74844659318637,0.322076557223249
-3.73933577154309,0.328214431854656
-3.7302249498998,0.334286628844235
-3.72111412825651,0.340291487416917
-3.71200330661323,0.346227346798427
-3.70289248496994,0.352092546213412
-3.69378166332665,0.357885424887427
-3.68467084168337,0.363604322041198
-3.67556002004008,0.369247576903861
-3.66644919839679,0.374813528700573
-3.65733837675351,0.380300516653651
-3.64822755511022,0.385706879989162
-3.63911673346693,0.391030957929819
-3.63000591182365,0.396271089705556
-3.62089509018036,0.401425614536812
-3.61178426853707,0.406492871651354
-3.60267344689379,0.411471200273334
