"discharge","smooth"
121.1744,0.0780324233523597
131.136551302605,0.0765941957465628
141.09870260521,0.0751559774292594
151.060853907816,0.073717808413063
161.023005210421,0.0722797638990169
170.985156513026,0.0708419529376333
180.947307815631,0.0694045170809965
190.909459118236,0.0679676290415621
200.871610420842,0.0665314913583962
210.833761723447,0.0650963350703552
220.795913026052,0.0636624183964407
230.758064328657,0.062230025423585
240.720215631263,0.0607994648021616
250.682366933868,0.0593710684495627
260.644518236473,0.0579451902626785
270.606669539078,0.0565222048385184
280.568820841683,0.0551025062033939
290.530972144289,0.0536865065523628
300.493123446894,0.0522746349987476
310.455274749499,0.0508673363341417
320.417426052104,0.049465069799396
330.379577354709,0.0480683078670677
340.341728657315,0.0466775350358529
350.30387995992,0.0452932466376599
360.266031262525,0.0439159476576838
370.22818256513,0.0425461515675372
380.190333867735,0.04118437917289
390.152485170341,0.0398311574758995
400.114636472946,0.0384870185529
410.076787775551,0.0371524984479529
420.038939078156,0.0358281360828156
430.001090380762,0.0345144721839168
439.963241683367,0.0332120482269091
449.925392985972,0.0319214053992809
459.887544288577,0.0306430835817064
469.849695591182,0.0293776203488154
479.811846893788,0.0281255499898558
489.773998196393,0.0268874025497987
499.736149498998,0.0256637028914351
509.698300801603,0.0244549697790269
519.660452104208,0.0232617149840335
529.622603406814,0.0220844424134323
539.584754709419,0.0209236472608633
549.546906012024,0.0197798151816413
559.509057314629,0.0186534214921837
569.471208617235,0.0175449303938351
579.43335991984,0.0164547942217192
589.395511222445,0.0153834527190897
599.35766252505,0.0143313323375978
609.319813827655,0.0132988455638679
619.281965130261,0.0122863902727918
629.244116432866,0.0112943491075691
639.206267735471,0.0103230888871202
649.168419038076,0.00937296004211128
659.130570340681,0.00844429607860867
669.092721643287,0.00753741306998518
679.054872945892,0.00665260917740155
689.017024248497,0.00579016419910353
698.979175551102,0.00495033914872228
708.941326853707,0.00413337586278164
718.903478156313,0.00333949663737398
728.865629458918,0.00256890389380704
738.827780761523,0.00182177987508233
748.789932064128,0.001098286371733
