YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2010 04 26 19 20  31  1.8  2.3 99.00 99.00 99.00 999  990.4 999.0 999.0 999.0 99.0 99.00
2010 04 26 19 30  52  1.6  2.0 99.00 99.00 99.00 999  990.3 999.0 999.0 999.0 99.0 99.00
2010 04 26 19 40  52  1.7  2.4 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 26 19 50  39  1.9  2.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 20 00  26  1.7  2.4 99.00 99.00 99.00 999  990.1  12.3  15.7 999.0 99.0 99.00
2010 04 26 20 10  43  1.8  2.8 99.00 99.00 99.00 999  989.9 999.0 999.0 999.0 99.0 99.00
2010 04 26 20 20  60  2.6  3.4 99.00 99.00 99.00 999  989.9 999.0 999.0 999.0 99.0 99.00
2010 04 26 20 30  63  2.3  3.3 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 20 40  54  2.0  2.8 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 26 20 50  56  1.8  2.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 21 00  71  1.8  2.5 99.00 99.00 99.00 999  990.1  12.5  15.7 999.0 99.0 99.00
2010 04 26 21 20  67  2.3  3.0 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 26 21 30  69  2.5  3.1 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 26 21 40  76  2.2  2.8 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 21 50  79  2.6  3.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 22 00  77  2.5  3.2 99.00 99.00 99.00 999  990.1  12.3  15.7 999.0 99.0 99.00
2010 04 26 22 10  85  2.4  2.9 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 22 20  69  2.4  3.1 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 22 30  52  1.9  2.6 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 26 22 40  36  1.6  2.2 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 26 22 50  42  1.3  1.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 23 00  43  1.4  1.9 99.00 99.00 99.00 999  990.1  12.4  15.7 999.0 99.0 99.00
2010 04 26 23 10  41  1.9  2.4 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 26 23 20  43  1.6  2.2 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 26 23 30  53  2.1  2.6 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 23 40  66  2.4  3.2 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 26 23 50  50  2.3  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 00 00  37  1.9  2.6 99.00 99.00 99.00 999  990.0  12.4  15.6 999.0 99.0 99.00
2010 04 27 00 10  36  2.2  3.1 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 00 20  48  2.1  2.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 01 50  58  2.1  3.2 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2010 04 27 02 00  61  2.0  2.6 99.00 99.00 99.00 999  990.2  12.4  15.8 999.0 99.0 99.00
2010 04 27 02 10  52  1.7  2.5 99.00 99.00 99.00 999  990.3 999.0 999.0 999.0 99.0 99.00
2010 04 27 02 20  61  1.5  2.3 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 02 30  58  1.6  2.1 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 02 40  44  1.3  2.0 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 02 50  34  1.2  2.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 03 00  41  1.6  2.6 99.00 99.00 99.00 999  990.0  12.4  15.9 999.0 99.0 99.00
2010 04 27 03 10  44  1.9  2.9 99.00 99.00 99.00 999  989.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 03 20  54  2.3  2.9 99.00 99.00 99.00 999  989.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 03 30  61  2.5  3.4 99.00 99.00 99.00 999  989.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 03 40  65  2.4  3.1 99.00 99.00 99.00 999  989.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 03 50  57  2.0  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 04 00  71  1.9  2.6 99.00 99.00 99.00 999  989.8  12.2  16.0 999.0 99.0 99.00
2010 04 27 04 10  73  2.0  2.5 99.00 99.00 99.00 999  989.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 04 20  78  2.5  3.4 99.00 99.00 99.00 999  989.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 04 30  66  2.5  3.2 99.00 99.00 99.00 999  989.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 04 40  58  2.3  3.0 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 04 50  34  2.6  3.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 05 00  40  2.3  3.3 99.00 99.00 99.00 999  990.2  12.1  16.1 999.0 99.0 99.00
2010 04 27 05 10  40  2.5  3.1 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 05 20  47  2.4  3.1 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 05 30  53  2.6  3.7 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 05 40  65  2.5  3.8 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 05 50  83  2.6  3.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 06 00  74  2.7  3.5 99.00 99.00 99.00 999  990.1  11.7  16.1 999.0 99.0 99.00
2010 04 27 06 10  50  2.2  3.0 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 06 20  50  2.3  2.9 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 06 30  41  1.9  3.0 99.00 99.00 99.00 999  990.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 06 40  52  2.2  3.6 99.00 99.00 99.00 999  990.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 06 50  56  2.9  3.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 07 00  54  2.1  3.1 99.00 99.00 99.00 999  990.1  11.6  16.2 999.0 99.0 99.00
2010 04 27 07 10  52  1.9  3.0 99.00 99.00 99.00 999  990.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 07 20  37  2.3  3.2 99.00 99.00 99.00 999  990.3 999.0 999.0 999.0 99.0 99.00
2010 04 27 07 30  25  2.9  3.8 99.00 99.00 99.00 999  990.4 999.0 999.0 999.0 99.0 99.00
2010 04 27 07 40  33  2.7  3.6 99.00 99.00 99.00 999  990.5 999.0 999.0 999.0 99.0 99.00
2010 04 27 07 50  32  2.3  3.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 08 00  26  2.5  3.8 99.00 99.00 99.00 999  990.7  11.4  16.2 999.0 99.0 99.00
2010 04 27 08 10  19  2.9  4.2 99.00 99.00 99.00 999  990.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 08 20  11  3.1  4.6 99.00 99.00 99.00 999  990.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 08 30  14  3.5  5.2 99.00 99.00 99.00 999  990.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 08 40  16  2.9  3.8 99.00 99.00 99.00 999  991.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 08 50   7  4.2  5.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 09 00   3  4.9  6.3 99.00 99.00 99.00 999  991.2  11.3  16.1 999.0 99.0 99.00
2010 04 27 09 10   3  4.3  5.3 99.00 99.00 99.00 999  991.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 09 20   2  4.6  5.7 99.00 99.00 99.00 999  991.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 09 30   7  4.1  5.9 99.00 99.00 99.00 999  991.3 999.0 999.0 999.0 99.0 99.00
2010 04 27 09 40   1  4.4  5.8 99.00 99.00 99.00 999  991.3 999.0 999.0 999.0 99.0 99.00
2010 04 27 09 50 356  5.2  6.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 10 00 359  5.2  6.4 99.00 99.00 99.00 999  991.6  11.4  15.9 999.0 99.0 99.00
2010 04 27 10 10   1  4.9  6.4 99.00 99.00 99.00 999  991.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 10 20 356  5.2  7.5 99.00 99.00 99.00 999  992.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 10 30 354  5.7  7.3 99.00 99.00 99.00 999  992.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 10 40 353  5.8  7.9 99.00 99.00 99.00 999  992.4 999.0 999.0 999.0 99.0 99.00
2010 04 27 10 50 351  6.0  7.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 11 00 352  5.5  6.9 99.00 99.00 99.00 999  992.5  11.5  15.8 999.0 99.0 99.00
2010 04 27 11 10 354  6.0  7.2 99.00 99.00 99.00 999  992.5 999.0 999.0 999.0 99.0 99.00
2010 04 27 11 20 357  6.3  8.2 99.00 99.00 99.00 999  992.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 11 30 352  6.2  8.1 99.00 99.00 99.00 999  992.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 11 40 351  6.3  8.1 99.00 99.00 99.00 999  993.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 11 50 348  6.0  7.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 12 00 353  6.4  8.1 99.00 99.00 99.00 999  992.8  12.5  15.8 999.0 99.0 99.00
2010 04 27 12 10 353  6.5  8.4 99.00 99.00 99.00 999  992.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 12 20 350  7.3 10.6 99.00 99.00 99.00 999  992.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 12 30 352  7.6 10.4 99.00 99.00 99.00 999  992.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 12 40 352  7.3  9.7 99.00 99.00 99.00 999  992.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 12 50 352  6.2  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 13 00 350  4.0  5.9 99.00 99.00 99.00 999  993.2  13.0  15.7 999.0 99.0 99.00
2010 04 27 13 10 356  4.1  6.5 99.00 99.00 99.00 999  993.6 999.0 999.0 999.0 99.0 99.00
2010 04 27 13 20 337  4.6  6.4 99.00 99.00 99.00 999  993.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 13 30 332  3.6  4.6 99.00 99.00 99.00 999  993.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 13 40 335  2.6  3.8 99.00 99.00 99.00 999  993.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 13 50 321  2.9  4.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 14 00 340  5.1  7.4 99.00 99.00 99.00 999  994.2  14.0  16.3 999.0 99.0 99.00
2010 04 27 14 10 338  7.2  8.5 99.00 99.00 99.00 999  994.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 14 20 343  8.0  9.6 99.00 99.00 99.00 999  994.3 999.0 999.0 999.0 99.0 99.00
2010 04 27 14 30 347  8.0 10.7 99.00 99.00 99.00 999  994.6 999.0 999.0 999.0 99.0 99.00
2010 04 27 14 40 342  7.3  9.8 99.00 99.00 99.00 999  994.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 14 50 345  7.6 10.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 15 00 349  8.1 10.8 99.00 99.00 99.00 999  994.7  14.1  16.4 999.0 99.0 99.00
2010 04 27 15 10 344  7.2  9.5 99.00 99.00 99.00 999  994.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 15 20 353  7.3  9.7 99.00 99.00 99.00 999  994.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 15 30 339  7.7 10.4 99.00 99.00 99.00 999  995.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 15 40 340  8.0 10.0 99.00 99.00 99.00 999  995.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 15 50 340  8.2 10.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 18 00 359  8.1 10.7 99.00 99.00 99.00 999  995.7  14.1  16.8 999.0 99.0 99.00
2010 04 27 18 10 348  9.3 12.4 99.00 99.00 99.00 999  995.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 18 20 339  9.2 12.5 99.00 99.00 99.00 999  995.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 18 30 342  9.8 12.5 99.00 99.00 99.00 999  996.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 18 40 338  8.8 11.4 99.00 99.00 99.00 999  996.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 18 50 348  8.5 11.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 19 00 360  8.5 11.5 99.00 99.00 99.00 999  996.3  13.5  16.8 999.0 99.0 99.00
2010 04 27 19 10   5  7.8 12.0 99.00 99.00 99.00 999  996.6 999.0 999.0 999.0 99.0 99.00
2010 04 27 19 20 346  9.2 11.7 99.00 99.00 99.00 999  996.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 19 30 340  8.6 11.1 99.00 99.00 99.00 999  996.6 999.0 999.0 999.0 99.0 99.00
2010 04 27 19 40 342  8.9 11.3 99.00 99.00 99.00 999  996.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 19 50 335  8.7 12.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 20 00 347  7.5 10.4 99.00 99.00 99.00 999  996.9  13.1  16.8 999.0 99.0 99.00
2010 04 27 20 10 342  7.5 10.6 99.00 99.00 99.00 999  996.8 999.0 999.0 999.0 99.0 99.00
2010 04 27 20 20 340  8.9 13.0 99.00 99.00 99.00 999  997.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 20 30 337  9.1 12.3 99.00 99.00 99.00 999  997.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 20 40 353  8.7 11.1 99.00 99.00 99.00 999  997.4 999.0 999.0 999.0 99.0 99.00
2010 04 27 20 50 359  8.2 10.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 21 00   0  7.6 11.0 99.00 99.00 99.00 999  997.8  13.0  16.7 999.0 99.0 99.00
2010 04 27 21 10  12  7.1  9.4 99.00 99.00 99.00 999  997.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 21 20 347  7.7 10.8 99.00 99.00 99.00 999  998.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 21 30   4  8.2 11.4 99.00 99.00 99.00 999  998.3 999.0 999.0 999.0 99.0 99.00
2010 04 27 21 40   2  8.2 10.8 99.00 99.00 99.00 999  998.5 999.0 999.0 999.0 99.0 99.00
2010 04 27 21 50   2  8.2 11.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 22 00   8  6.4  9.0 99.00 99.00 99.00 999  998.8  12.8  16.7 999.0 99.0 99.00
2010 04 27 22 10   4  6.5  8.9 99.00 99.00 99.00 999  998.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 22 20 347  8.4 11.0 99.00 99.00 99.00 999  999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 22 30 355  6.6  8.8 99.00 99.00 99.00 999  999.1 999.0 999.0 999.0 99.0 99.00
2010 04 27 22 40 356  6.9  9.4 99.00 99.00 99.00 999  999.2 999.0 999.0 999.0 99.0 99.00
2010 04 27 22 50   6  6.2  9.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 23 00  26  5.3  7.8 99.00 99.00 99.00 999  999.4  12.6  16.8 999.0 99.0 99.00
2010 04 27 23 10  17  4.6  6.4 99.00 99.00 99.00 999  999.5 999.0 999.0 999.0 99.0 99.00
2010 04 27 23 20  14  5.6  7.6 99.00 99.00 99.00 999  999.7 999.0 999.0 999.0 99.0 99.00
2010 04 27 23 30  17  5.9  8.4 99.00 99.00 99.00 999  999.9 999.0 999.0 999.0 99.0 99.00
2010 04 27 23 40  17  5.0  7.7 99.00 99.00 99.00 999 1000.0 999.0 999.0 999.0 99.0 99.00
2010 04 27 23 50  14  5.5  7.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 00 00  19  4.7  5.9 99.00 99.00 99.00 999 1000.3  11.3  16.7 999.0 99.0 99.00
2010 04 28 00 10  16  4.8  6.2 99.00 99.00 99.00 999 1000.5 999.0 999.0 999.0 99.0 99.00
2010 04 28 00 20  16  4.6  6.2 99.00 99.00 99.00 999 1000.6 999.0 999.0 999.0 99.0 99.00
2010 04 28 00 30  19  4.1  5.7 99.00 99.00 99.00 999 1000.8 999.0 999.0 999.0 99.0 99.00
2010 04 28 00 40  19  4.2  5.7 99.00 99.00 99.00 999 1001.1 999.0 999.0 999.0 99.0 99.00
2010 04 28 00 50  23  4.0  5.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 01 00  22  3.6  4.8 99.00 99.00 99.00 999 1001.6  10.2  16.7 999.0 99.0 99.00
2010 04 28 01 10  25  4.0  5.6 99.00 99.00 99.00 999 1001.7 999.0 999.0 999.0 99.0 99.00
2010 04 28 01 20  27  3.7  5.1 99.00 99.00 99.00 999 1002.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 01 30  25  3.5  4.6 99.00 99.00 99.00 999 1002.2 999.0 999.0 999.0 99.0 99.00
2010 04 28 01 40  27  2.9  4.4 99.00 99.00 99.00 999 1002.3 999.0 999.0 999.0 99.0 99.00
2010 04 28 01 50  33  2.7  3.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 02 00  21  2.6  3.5 99.00 99.00 99.00 999 1002.5   9.4  16.6 999.0 99.0 99.00
2010 04 28 02 10   8  2.8  3.8 99.00 99.00 99.00 999 1002.5 999.0 999.0 999.0 99.0 99.00
2010 04 28 02 20  11  2.8  3.6 99.00 99.00 99.00 999 1002.6 999.0 999.0 999.0 99.0 99.00
2010 04 28 02 30   3  2.9  3.7 99.00 99.00 99.00 999 1002.7 999.0 999.0 999.0 99.0 99.00
2010 04 28 02 40   8  2.7  3.8 99.00 99.00 99.00 999 1002.8 999.0 999.0 999.0 99.0 99.00
2010 04 28 02 50   5  2.6  3.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 03 00   3  3.0  3.9 99.00 99.00 99.00 999 1002.8   9.0  16.5 999.0 99.0 99.00
2010 04 28 03 10   4  3.8  5.3 99.00 99.00 99.00 999 1002.9 999.0 999.0 999.0 99.0 99.00
2010 04 28 03 20   2  4.2  5.7 99.00 99.00 99.00 999 1003.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 03 30 358  4.1  5.1 99.00 99.00 99.00 999 1003.2 999.0 999.0 999.0 99.0 99.00
2010 04 28 03 40 357  4.2  5.1 99.00 99.00 99.00 999 1003.2 999.0 999.0 999.0 99.0 99.00
2010 04 28 03 50 358  4.2  5.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 04 00 354  4.0  5.1 99.00 99.00 99.00 999 1003.3   8.3  16.4 999.0 99.0 99.00
2010 04 28 04 10 350  3.9  5.0 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 04 20 350  3.7  4.7 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 04 30 350  3.8  5.4 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 04 40 337  3.9  5.0 99.00 99.00 99.00 999 1003.5 999.0 999.0 999.0 99.0 99.00
2010 04 28 04 50 332  3.5  4.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 05 00 322  3.2  4.3 99.00 99.00 99.00 999 1003.6   8.2  16.4 999.0 99.0 99.00
2010 04 28 05 10 325  3.4  5.5 99.00 99.00 99.00 999 1003.7 999.0 999.0 999.0 99.0 99.00
2010 04 28 05 20 298  2.9  3.5 99.00 99.00 99.00 999 1003.6 999.0 999.0 999.0 99.0 99.00
2010 04 28 05 30 289  2.5  3.0 99.00 99.00 99.00 999 1003.5 999.0 999.0 999.0 99.0 99.00
2010 04 28 05 40 297  2.6  3.3 99.00 99.00 99.00 999 1003.6 999.0 999.0 999.0 99.0 99.00
2010 04 28 05 50 285  3.1  3.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 06 00 306  3.4  4.5 99.00 99.00 99.00 999 1003.4   6.5  16.3 999.0 99.0 99.00
2010 04 28 06 10 316  4.1  5.4 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 06 20 319  4.4  6.2 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 06 30 332  3.6  4.7 99.00 99.00 99.00 999 1003.3 999.0 999.0 999.0 99.0 99.00
2010 04 28 06 40 323  3.9  4.9 99.00 99.00 99.00 999 1003.3 999.0 999.0 999.0 99.0 99.00
2010 04 28 06 50 326  4.2  5.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 07 00 321  4.3  5.9 99.00 99.00 99.00 999 1003.2   6.6  16.3 999.0 99.0 99.00
2010 04 28 07 10 317  4.9  6.3 99.00 99.00 99.00 999 1003.3 999.0 999.0 999.0 99.0 99.00
2010 04 28 07 20 309  4.1  7.5 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 07 30 312  3.3  5.0 99.00 99.00 99.00 999 1003.3 999.0 999.0 999.0 99.0 99.00
2010 04 28 07 40 310  4.1  5.1 99.00 99.00 99.00 999 1003.3 999.0 999.0 999.0 99.0 99.00
2010 04 28 07 50 309  4.2  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 08 00 315  3.7  4.8 99.00 99.00 99.00 999 1003.4   6.2  16.2 999.0 99.0 99.00
2010 04 28 08 10 322  3.6  4.9 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 08 20 329  4.2  5.5 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 08 30 324  4.0  5.1 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 08 40 324  3.9  5.5 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 08 50 300  4.0  5.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 09 00 999 99.0 99.0 99.00 99.00 99.00 999 1003.4 999.0  16.2 999.0 99.0 99.00
2010 04 28 09 10 297  3.8  5.1 99.00 99.00 99.00 999 1003.3 999.0 999.0 999.0 99.0 99.00
2010 04 28 09 20 295  4.3  6.0 99.00 99.00 99.00 999 1003.4 999.0 999.0 999.0 99.0 99.00
2010 04 28 09 30 292  4.3  5.5 99.00 99.00 99.00 999 1003.6 999.0 999.0 999.0 99.0 99.00
2010 04 28 09 50 304  3.7  5.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 10 00 304  3.5  5.1 99.00 99.00 99.00 999 1003.9   5.6  16.0 999.0 99.0 99.00
2010 04 28 10 10 297  3.3  4.9 99.00 99.00 99.00 999 1004.0 999.0 999.0 999.0 99.0 99.00
2010 04 28 10 20 291  3.7  4.7 99.00 99.00 99.00 999 1004.1 999.0 999.0 999.0 99.0 99.00
