YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2011 06 09 23 00 219  4.1  4.6 99.00 99.00 99.00 999 1009.3  29.7  25.7 999.0 99.0 99.00
2011 06 09 23 10 230  3.7  5.3 99.00 99.00 99.00 999 1009.7 999.0 999.0 999.0 99.0 99.00
2011 06 09 23 20 235  3.4  4.4 99.00 99.00 99.00 999 1009.9 999.0 999.0 999.0 99.0 99.00
2011 06 09 23 30 237  3.3  4.1 99.00 99.00 99.00 999 1010.0 999.0 999.0 999.0 99.0 99.00
2011 06 09 23 40 237  3.0  3.2 99.00 99.00 99.00 999 1010.3 999.0 999.0 999.0 99.0 99.00
2011 06 09 23 50 322  6.0 12.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 00 00 335  9.6 13.4 99.00 99.00 99.00 999 1010.6  30.7  26.1 999.0 99.0 99.00
2011 06 10 00 10 328  7.2  9.7 99.00 99.00 99.00 999 1010.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 00 20 336  4.7  7.3 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 00 30 302  0.8  2.3 99.00 99.00 99.00 999 1010.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 00 40 205  1.9  3.2 99.00 99.00 99.00 999 1010.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 00 50 219  0.7  2.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 01 00   8  1.1  2.2 99.00 99.00 99.00 999 1011.6  27.0  26.1 999.0 99.0 99.00
2011 06 10 01 10 337  1.8  2.9 99.00 99.00 99.00 999 1011.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 01 20 241  2.1  4.3 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2011 06 10 01 30 227  4.8  8.7 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 01 40 246  3.4  5.3 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 01 50 349  2.2  3.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 02 00 118  1.3  2.7 99.00 99.00 99.00 999 1012.7  26.4  25.9 999.0 99.0 99.00
2011 06 10 02 10  95  1.7  2.7 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 02 20  99  1.1  2.5 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 02 30 260  0.9  2.4 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 02 40 321  1.1  2.0 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 02 50 343  2.8  3.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 03 00 355  4.2  5.0 99.00 99.00 99.00 999 1012.7  24.9  26.0 999.0 99.0 99.00
2011 06 10 03 10 356  4.6  5.5 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
2011 06 10 03 20 353  4.0  4.9 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 03 30   7  3.2  3.9 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 03 40 348  3.1  4.4 99.00 99.00 99.00 999 1012.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 03 50 350  4.4  5.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 04 00 354  5.3  6.3 99.00 99.00 99.00 999 1011.8  24.6  25.9 999.0 99.0 99.00
2011 06 10 04 10 353  3.8  4.6 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 04 20 352  3.3  4.2 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 04 30 355  2.5  3.6 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 04 40 350  2.0  2.9 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 04 50  42  2.2  4.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 05 00  35  1.5  2.5 99.00 99.00 99.00 999 1012.3  24.4  25.8 999.0 99.0 99.00
2011 06 10 05 10 344  2.7  4.0 99.00 99.00 99.00 999 1012.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 05 20 349  2.1  3.6 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 05 30 137  1.0  1.6 99.00 99.00 99.00 999 1013.1 999.0 999.0 999.0 99.0 99.00
2011 06 10 05 40 204  2.5  3.5 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 05 50 210  2.5  3.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 06 00 193  1.6  3.1 99.00 99.00 99.00 999 1013.4  25.2  25.8 999.0 99.0 99.00
2011 06 10 06 10 191  3.1  4.5 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 06 20 232  1.9  3.5 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 06 30 257  1.7  2.6 99.00 99.00 99.00 999 1013.2 999.0 999.0 999.0 99.0 99.00
2011 06 10 06 40 319  1.7  2.7 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 06 50 323  2.3  2.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 07 00 266  2.7  4.0 99.00 99.00 99.00 999 1013.6  24.3  25.8 999.0 99.0 99.00
2011 06 10 07 10 284  2.2  2.8 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 07 20 304  2.2  3.1 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 07 30 343  2.7  3.2 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 07 40 329  2.1  3.4 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 07 50 205  1.1  1.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 08 00 195  1.4  2.0 99.00 99.00 99.00 999 1013.1  24.3  25.8 999.0 99.0 99.00
2011 06 10 08 10 223  0.2  1.0 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
2011 06 10 08 20  51  0.7  1.9 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
2011 06 10 08 30 153  1.0  1.7 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 08 40  18  1.4  2.3 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 08 50   5  2.5  2.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 09 00 357  2.6  3.7 99.00 99.00 99.00 999 1012.2  23.7  25.7 999.0 99.0 99.00
2011 06 10 09 10   1  3.2  4.0 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 09 20   2  2.7  5.1 99.00 99.00 99.00 999 1012.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 09 30 358  3.7  5.4 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2011 06 10 09 40 352  3.4  4.1 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 09 50 338  3.6  4.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 10 00 337  5.6  7.2 99.00 99.00 99.00 999 1012.3  23.2  25.7 999.0 99.0 99.00
2011 06 10 10 10 338  6.1  7.0 99.00 99.00 99.00 999 1012.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 10 20 338  5.3  6.8 99.00 99.00 99.00 999 1012.2 999.0 999.0 999.0 99.0 99.00
2011 06 10 10 30 340  5.6  6.9 99.00 99.00 99.00 999 1012.1 999.0 999.0 999.0 99.0 99.00
2011 06 10 10 40 336  5.2  6.8 99.00 99.00 99.00 999 1012.1 999.0 999.0 999.0 99.0 99.00
2011 06 10 10 50 336  5.1  6.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 11 00 226  4.2  6.6 99.00 99.00 99.00 999 1013.2  23.8  25.7 999.0 99.0 99.00
2011 06 10 11 10   2  3.0  7.0 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 11 20   4  2.1  4.7 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 11 30  45  2.5  3.6 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 11 40   2  2.0  2.7 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 11 50 338  2.8  3.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 12 00 337  2.9  3.7 99.00 99.00 99.00 999 1013.9  25.1  25.6 999.0 99.0 99.00
2011 06 10 12 10 340  2.1  3.0 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2011 06 10 12 20   6  1.8  2.7 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 12 30 354  1.4  1.7 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 12 40 322  1.6  2.1 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 12 50 319  2.1  2.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 13 00 333  2.3  3.2 99.00 99.00 99.00 999 1013.8  25.6  25.8 999.0 99.0 99.00
2011 06 10 13 10 335  2.3  3.7 99.00 99.00 99.00 999 1013.8 999.0 999.0 999.0 99.0 99.00
2011 06 10 13 20 317  1.1  1.5 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 13 30 317  0.9  1.6 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 13 40 156  1.5  2.8 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2011 06 10 13 50 169  2.1  2.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 14 00 168  1.8  2.7 99.00 99.00 99.00 999 1014.2  25.8  26.3 999.0 99.0 99.00
2011 06 10 14 10 165  2.0  2.5 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 14 20 175  1.8  2.3 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 14 30 171  1.7  2.5 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 14 40 173  1.8  2.2 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 14 50 194  2.0  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 15 00 200  1.7  2.1 99.00 99.00 99.00 999 1014.6  26.4  26.2 999.0 99.0 99.00
2011 06 10 15 10 201  1.8  2.3 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 15 20 222  2.0  2.5 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 15 30 223  2.6  3.0 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 15 40 234  2.5  2.8 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 15 50 229  2.6  3.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 16 00 227  2.3  2.8 99.00 99.00 99.00 999 1014.6  26.7  25.7 999.0 99.0 99.00
2011 06 10 16 10 239  2.2  3.1 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 16 20 225  1.8  2.4 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 16 30 212  1.9  2.5 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 16 40 223  1.9  2.4 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 16 50 216  1.8  2.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 17 00 214  1.9  2.3 99.00 99.00 99.00 999 1014.6  27.7  27.4 999.0 99.0 99.00
2011 06 10 17 10 223  2.0  2.6 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 17 20 225  1.8  2.1 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 17 30 213  1.6  2.0 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2011 06 10 17 40 205  1.9  2.7 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2011 06 10 17 50 207  2.4  2.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 18 00 218  2.1  2.6 99.00 99.00 99.00 999 1014.1  28.4  27.8 999.0 99.0 99.00
2011 06 10 18 10 222  2.3  2.6 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 18 20 206  2.6  3.0 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 18 30 195  2.3  2.8 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 18 40 175  2.0  2.3 99.00 99.00 99.00 999 1013.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 18 50 171  1.6  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 19 00 153  1.8  2.2 99.00 99.00 99.00 999 1013.6  29.0  27.6 999.0 99.0 99.00
2011 06 10 19 10 153  2.2  2.5 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 19 20 144  1.8  2.3 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 19 30 150  2.3  2.7 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2011 06 10 19 40 150  2.7  3.0 99.00 99.00 99.00 999 1013.2 999.0 999.0 999.0 99.0 99.00
2011 06 10 19 50 148  2.5  3.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 20 00 148  2.3  3.1 99.00 99.00 99.00 999 1013.0  29.3  27.2 999.0 99.0 99.00
2011 06 10 20 10 155  1.8  2.1 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 20 20 163  1.9  2.2 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 20 30 166  1.2  1.7 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 20 40 151  1.3  1.9 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 20 50 119  1.0  1.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 21 00 110  1.0  1.4 99.00 99.00 99.00 999 1013.0  29.8  26.9 999.0 99.0 99.00
2011 06 10 21 10 104  1.1  2.1 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 21 20 107  1.6  1.9 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 21 30 113  1.4  2.1 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
2011 06 10 21 40 131  1.4  1.7 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
2011 06 10 21 50 136  1.6  1.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 22 00 117  1.2  1.5 99.00 99.00 99.00 999 1012.7  29.9  27.2 999.0 99.0 99.00
2011 06 10 22 10 107  1.2  1.4 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 22 20 109  1.5  1.9 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 22 30 127  1.1  1.7 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 10 22 40 127  1.1  1.2 99.00 99.00 99.00 999 1012.5 999.0 999.0 999.0 99.0 99.00
2011 06 10 22 50 132  1.2  1.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 10 23 00 128  1.6  1.8 99.00 99.00 99.00 999 1012.5  29.4  26.8 999.0 99.0 99.00
2011 06 10 23 10 113  2.3  4.0 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 23 20  95  3.4  4.0 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2011 06 10 23 30 107  3.3  3.8 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 23 40 115  4.2  4.8 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 10 23 50 122  4.2  5.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 00 00 120  3.9  4.9 99.00 99.00 99.00 999 1012.9  28.2  26.6 999.0 99.0 99.00
2011 06 11 00 10 118  4.4  5.8 99.00 99.00 99.00 999 1012.9 999.0 999.0 999.0 99.0 99.00
2011 06 11 00 20 122  5.5  7.7 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 11 00 30 136  7.1  9.0 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 11 00 40 140  8.5 10.5 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
2011 06 11 00 50 142  7.8  9.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 01 00 144  7.5  9.5 99.00 99.00 99.00 999 1013.3  26.6  26.4 999.0 99.0 99.00
2011 06 11 01 10 152  6.7  8.4 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2011 06 11 01 20 143  5.6  8.0 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 11 01 30 131  4.2  5.3 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2011 06 11 01 40 128  3.6  5.1 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2011 06 11 01 50 118  3.2  4.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 02 00 122  3.0  3.7 99.00 99.00 99.00 999 1014.3  26.2  26.3 999.0 99.0 99.00
2011 06 11 02 10 128  2.6  3.3 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2011 06 11 02 20 139  3.2  4.1 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2011 06 11 02 30 151  3.1  3.7 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2011 06 11 02 40 158  2.7  3.3 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2011 06 11 02 50 173  2.1  2.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 03 00 184  2.6  3.6 99.00 99.00 99.00 999 1014.6  26.0  26.5 999.0 99.0 99.00
2011 06 11 03 10 182  2.8  3.5 99.00 99.00 99.00 999 1014.6 999.0 999.0 999.0 99.0 99.00
2011 06 11 03 20 185  2.5  3.2 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2011 06 11 03 30 181  2.1  2.7 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00
2011 06 11 03 40 197  2.3  2.9 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00
2011 06 11 03 50 203  2.0  2.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 04 00 199  2.5  3.4 99.00 99.00 99.00 999 1014.5  25.6  26.5 999.0 99.0 99.00
2011 06 11 04 10 193  3.0  3.5 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00
2011 06 11 04 20 180  3.4  4.0 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00
2011 06 11 04 30 183  3.2  3.7 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 04 40 184  3.1  3.9 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2011 06 11 04 50 182  3.1  3.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 05 00 182  3.0  3.7 99.00 99.00 99.00 999 1013.5  25.2  26.4 999.0 99.0 99.00
2011 06 11 05 10 179  3.3  4.0 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2011 06 11 05 20 183  2.8  3.6 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00
2011 06 11 05 30 188  2.4  2.9 99.00 99.00 99.00 999 1013.5 999.0 999.0 999.0 99.0 99.00
2011 06 11 05 40 186  2.5  3.2 99.00 99.00 99.00 999 1013.4 999.0 999.0 999.0 99.0 99.00
2011 06 11 05 50 189  2.8  3.4 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 06 00 195  3.1  3.5 99.00 99.00 99.00 999 1013.3  25.1  26.1 999.0 99.0 99.00
2011 06 11 06 10 199  2.5  3.7 99.00 99.00 99.00 999 1013.3 999.0 999.0 999.0 99.0 99.00
2011 06 11 06 20 182  1.7  2.3 99.00 99.00 99.00 999 1013.2 999.0 999.0 999.0 99.0 99.00
2011 06 11 06 30 166  1.8  2.3 99.00 99.00 99.00 999 1013.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 06 40 148  1.1  1.6 99.00 99.00 99.00 999 1013.1 999.0 999.0 999.0 99.0 99.00
2011 06 11 06 50  72  1.4  1.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 07 00  83  1.4  1.9 99.00 99.00 99.00 999 1012.6  23.8  25.9 999.0 99.0 99.00
2011 06 11 07 10  90  2.0  2.7 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 11 07 20  63  2.0  2.5 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 11 07 30  58  1.6  2.1 99.00 99.00 99.00 999 1012.6 999.0 999.0 999.0 99.0 99.00
2011 06 11 07 40  52  1.4  1.8 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 11 07 50  16  1.5  2.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2011 06 11 08 00  23  1.2  2.0 99.00 99.00 99.00 999 1012.6  22.7  25.9 999.0 99.0 99.00
2011 06 11 08 10  19  1.7  3.0 99.00 99.00 99.00 999 1012.7 999.0 999.0 999.0 99.0 99.00
2011 06 11 08 20   6  2.6  3.3 99.00 99.00 99.00 999 1012.8 999.0 999.0 999.0 99.0 99.00
