"tide_range","smooth"
0.6304,0.0280715717555999
0.630646893787575,0.027965729877808
0.63089378757515,0.0278598880000161
0.631140681362725,0.0277540461222242
0.6313875751503,0.0276482042444323
0.631634468937876,0.0275423623666404
0.631881362725451,0.0274365204888485
0.632128256513026,0.0273306786110566
0.632375150300601,0.0272248367332647
0.632622044088176,0.0271189948554728
0.632868937875751,0.0270131529776808
0.633115831663327,0.0269073110998889
0.633362725450902,0.026801469222097
0.633609619238477,0.0266956273443051
0.633856513026052,0.0265897854665132
0.634103406813627,0.0264839435887213
0.634350300601202,0.0263781017109294
0.634597194388777,0.0262722598331375
0.634844088176353,0.0261664179553456
0.635090981963928,0.0260605760775537
0.635337875751503,0.0259547341997617
0.635584769539078,0.0258488923219698
0.635831663326653,0.0257430504441779
0.636078557114228,0.0256372085663867
0.636325450901804,0.0255313666886432
0.636572344689379,0.0254255248110692
0.636819238476954,0.0253196829337931
0.637066132264529,0.0252138410569437
0.637313026052104,0.0251079991806495
0.637559919839679,0.0250021573050389
0.637806813627254,0.0248963154302407
0.63805370741483,0.0247904735563835
0.638300601202405,0.0246846316836289
0.63854749498998,0.0245787898122084
0.638794388777555,0.0244729479423622
0.63904128256513,0.0243671060743307
0.639288176352705,0.0242612642083541
0.63953507014028,0.0241554223446728
0.639781963927856,0.0240495804835271
0.640028857715431,0.0239437386251573
0.640275751503006,0.0238378967698037
0.640522645290581,0.0237320549177066
0.640769539078156,0.0236262130691063
0.641016432865731,0.0235203712242431
0.641263326653307,0.0234145293833574
0.641510220440882,0.0233086875466894
0.641757114228457,0.0232028457144795
0.642004008016032,0.0230970038869679
0.642250901803607,0.022991162064395
0.642497795591182,0.0228853202470011
0.642744689378758,0.0227794784350265
0.642991583166333,0.0226736366287115
0.643238476953908,0.0225677948283077
0.643485370741483,0.0224619530341169
0.643732264529058,0.0223561112464547
0.643979158316633,0.0222502694656366
0.644226052104208,0.0221444276919871
0.644472945891783,0.0220385859258761
0.644719839679359,0.0219327441676881
0.644966733466934,0.0218269024178076
0.645213627254509,0.0217210606766259
0.645460521042084,0.0216152189445751
0.645707414829659,0.0215093772221026
0.645954308617234,0.0214035355096557
0.64620120240481,0.0212976938076868
0.646448096192385,0.0211918521166847
0.64669498997996,0.0210860104371535
0.646941883767535,0.0209801687695978
0.64718877755511,0.0208743271145216
0.647435671342685,0.0207684854724295
0.64768256513026,0.0206626438438257
0.647929458917836,0.0205568022292145
0.648176352705411,0.0204509606291031
0.648423246492986,0.0203451190440261
0.648670140280561,0.0202392774745339
0.648917034068136,0.0201334359211769
0.649163927855711,0.0200275943845077
0.649410821643287,0.0199217528651022
0.649657715430862,0.0198159113635518
0.649904609218437,0.0197100698804482
0.650151503006012,0.0196042284163842
0.650398396793587,0.0194983869719729
0.650645290581162,0.0193925455478418
0.650892184368737,0.0192867041446188
0.651139078156313,0.0191808627629329
0.651385971943888,0.0190750214034293
0.651632865731463,0.0189691800667675
0.651879759519038,0.0188633387536072
0.652126653306613,0.0187574974646087
0.652373547094188,0.0186516562004459
0.652620440881764,0.0185458149618054
0.652867334669339,0.0184399737493745
0.653114228456914,0.0183341325638409
0.653361122244489,0.0182282914059027
0.653608016032064,0.0181224502762702
0.653854909819639,0.0180166091756539
0.654101803607214,0.0179107681047647
0.65434869739479,0.0178049270643217
0.654595591182365,0.0176990860550546
0.65484248496994,0.0175932450776935
0.655089378757515,0.0174874041329687
0.65533627254509,0.0173815632216167
0.655583166332665,0.017275722344383
0.65583006012024,0.0171698815020136
0.656076953907816,0.0170640406952547
0.656323847695391,0.0169581999248568
0.656570741482966,0.0168523591915778
0.656817635270541,0.0167465184961762
0.657064529058116,0.0166406778394105
0.657311422845691,0.0165348372220423
0.657558316633266,0.0164289966448385
0.657805210420842,0.0163231561085669
0.658052104208417,0.0162173156139951
0.658298997995992,0.0161114751618926
0.658545891783567,0.0160056347530327
0.658792785571142,0.0158997943881892
0.659039679358717,0.0157939540681358
0.659286573146293,0.0156881137936471
0.659533466933868,0.0155822735654997
0.659780360721443,0.0154764333844707
0.660027254509018,0.015370593251337
0.660274148296593,0.0152647531668757
0.660521042084168,0.0151589131318641
0.660767935871743,0.0150530731470797
0.661014829659319,0.0149472332132999
0.661261723446894,0.0148413933313016
0.661508617234469,0.0147355535018607
0.661755511022044,0.0146297137257524
0.662002404809619,0.0145238740037521
0.662249298597194,0.0144180343366343
0.66249619238477,0.0143121947251706
0.662743086172345,0.0142063551701318
0.66298997995992,0.0141005156722888
0.663236873747495,0.0139946762324115
0.66348376753507,0.0138888368512653
0.663730661322645,0.0137829975296141
0.66397755511022,0.0136771582682222
0.664224448897796,0.0135713190678524
0.664471342685371,0.013465479929262
0.664718236472946,0.0133596408532063
0.664965130260521,0.0132538018404404
0.665212024048096,0.0131479628917185
0.665458917835671,0.0130421240077876
0.665705811623246,0.0129362851893921
0.665952705410822,0.0128304464372765
0.666199599198397,0.012724607752184
0.666446492985972,0.0126187691348499
0.666693386773547,0.0125129305860059
0.666940280561122,0.0124070921063838
0.667187174348697,0.0123012536967143
0.667434068136272,0.0121954153577191
0.667680961923848,0.0120895770901156
0.667927855711423,0.0119837388946213
0.668174749498998,0.0118779007719524
0.668421643286573,0.0117720627228158
0.668668537074148,0.0116662247479129
0.668915430861723,0.0115603868479451
0.669162324649299,0.0114545490236129
0.669409218436874,0.0113487112756067
0.669656112224449,0.0112428736046105
0.669903006012024,0.0111370360113082
0.670149899799599,0.0110311984963829
0.670396793587174,0.0109253610605074
0.67064368737475,0.0108195237043469
0.670890581162325,0.0107136864285663
0.6711374749499,0.01060784923383
0.671384368737475,0.010502012120792
0.67163126252505,0.0103961750900973
0.671878156312625,0.0102903381423908
0.6721250501002,0.0101845012783167
0.672371943887776,0.010078664498509
0.672618837675351,0.00997282780359149
0.672865731462926,0.00986699119418765
0.673112625250501,0.00976115467092048
0.673359519038076,0.00965531823440289
0.673606412825651,0.00954948188523641
0.673853306613226,0.00944364562402196
0.674100200400802,0.00933780945136018
0.674347094188377,0.00923197336784197
0.674593987975952,0.00912613737404555
0.674840881763527,0.00902030147054835
0.675087775551102,0.00891446565792762
0.675334669338677,0.00880862993675119
0.675581563126253,0.00870279430757314
0.675828456913828,0.00859695877094648
0.676075350701403,0.00849112332742407
0.676322244488978,0.00838528797754988
0.676569138276553,0.00827945272185303
0.676816032064128,0.00817361756086119
0.677062925851703,0.00806778249510198
0.677309819639279,0.00796194752509467
0.677556713426854,0.00785611265134272
0.677803607214429,0.00775027787434766
0.678050501002004,0.00764444319461105
0.678297394789579,0.00753860861262677
0.678544288577154,0.0074327741288718
0.67879118236473,0.00732693974382089
0.679038076152305,0.00722110545794877
0.67928496993988,0.00711527127172318
0.679531863727455,0.00700943718559414
0.67977875751503,0.00690360320000888
0.680025651302605,0.00679776931541463
0.68027254509018,0.00669193553225234
0.680519438877755,0.00658610185094449
0.680766332665331,0.00648026827191015
0.681013226452906,0.00637443479556855
0.681260120240481,0.00626860142233314
0.681507014028056,0.00616276815259843
0.681753907815631,0.00605693498675485
0.682000801603206,0.00595110192519284
0.682247695390782,0.00584526896829793
0.682494589178357,0.00573943611643619
0.682741482965932,0.00563360336996886
0.682988376753507,0.00552777072925721
0.683235270541082,0.00542193819465822
0.683482164328657,0.00531610576650916
0.683729058116232,0.00521027344514166
0.683975951903808,0.00510444123088731
0.684222845691383,0.00499860912407401
0.684469739478958,0.00489277712501002
0.684716633266533,0.00478694523399685
0.684963527054108,0.00468111345133606
0.685210420841683,0.00457528177732607
0.685457314629259,0.00446945021224565
0.685704208416834,0.00436361875636594
0.685951102204409,0.00425778740995809
0.686197995991984,0.00415195617329059
0.686444889779559,0.00404612504661252
0.686691783567134,0.00394029403016432
0.686938677354709,0.00383446312418637
0.687185571142285,0.00372863232891687
0.68743246492986,0.00362280164457496
0.687679358717435,0.00351697107137016
0.68792625250501,0.00341114060951178
0.688173146292585,0.00330531025920738
0.68842004008016,0.00319948002064603
0.688666933867735,0.00309364989400593
0.688913827655311,0.00298781987946515
0.689160721442886,0.00288198997720031
0.689407615230461,0.0027761601873702
0.689654509018036,0.00267033051012161
0.689901402805611,0.00256450094560109
0.690148296593186,0.00245867149395407
0.690395190380761,0.00235284215530889
0.690642084168337,0.00224701292978072
0.690888977955912,0.00214118381748453
0.691135871743487,0.00203535481853428
0.691382765531062,0.00192952593302773
0.691629659318637,0.00182369716104841
0.691876553106212,0.00171786850267938
0.692123446893788,0.001612039958003
0.692370340681363,0.00150621152708637
0.692617234468938,0.00140038320998125
0.692864128256513,0.00129455500673873
0.693111022044088,0.00118872691740945
0.693357915831663,0.00108289894202969
0.693604809619238,0.000977071080619408
0.693851703406814,0.000871243333197639
0.694098597194389,0.000765415699783206
0.694345490981964,0.000659588180381502
0.694592384769539,0.000553760774980677
0.694839278557114,0.00044793348356772
0.695086172344689,0.000342106306129393
0.695333066132265,0.000236279242640232
0.69557995991984,0.000130452293056601
0.695826853707415,2.4625457333386e-05
0.69607374749499,-8.12012645746687e-05
0.696320641282565,-0.000187027872723965
0.69656753507014,-0.000292854367189862
0.696814428857715,-0.000398680748049566
0.697061322645291,-0.000504507015380412
0.697308216432866,-0.000610333169269657
0.697555110220441,-0.000716159209824333
0.697802004008016,-0.000821985137153695
0.698048897795591,-0.00092781095136704
0.698295791583166,-0.00103363665258266
0.698542685370741,-0.00113946224093904
0.698789579158317,-0.0012452877165774
0.699036472945892,-0.00135111307963899
0.699283366733467,-0.00145693833027301
0.699530260521042,-0.00156276346864927
0.699777154308617,-0.00166858849494087
