"wind_u","smooth"
-0.19405,-0.00207718513939529
-0.185494689378758,-0.00202893408802369
-0.176939378757515,-0.00198068302781324
-0.168384068136273,-0.0019324319587439
-0.15982875751503,-0.00188418088081033
-0.151273446893788,-0.00183592979402214
-0.142718136272545,-0.00178767869840417
-0.134162825651303,-0.00173942759399679
-0.12560751503006,-0.00169117648085612
-0.117052204408818,-0.00164292535905435
-0.108496893787575,-0.0015946742286799
-0.0999415831663327,-0.00154642308983763
-0.0913862725450902,-0.00149817194264911
-0.0828309619238477,-0.00144992078725271
-0.0742756513026052,-0.00140166962380392
-0.0657203406813627,-0.0013534184524754
-0.0571650300601202,-0.00130516727345717
-0.0486097194388778,-0.0012569160869567
-0.0400544088176353,-0.00120866489319908
-0.0314990981963928,-0.0011604136924271
-0.0229437875751503,-0.00111216248490137
-0.0143884769539078,-0.00106391127090033
-0.00583316633266534,-0.00101566005072036
0.00272214428857714,-0.000967408824675772
0.0112774549098196,-0.000919157593098851
0.0198327655310621,-0.000870906356339903
0.0283880761523046,-0.000822655114767215
0.0369433867735471,-0.000774403868767021
0.0454986973947896,-0.000726152618743454
0.054054008016032,-0.000677901365118493
0.0626093186372745,-0.000629650108331911
0.071164629258517,-0.000581398848841187
0.0797199398797595,-0.000533147587121377
0.088275250501002,-0.000484896323664981
0.0968305611222445,-0.000436645058981806
0.105385871743487,-0.000388393793598816
0.113941182364729,-0.000340142528059985
0.122496492985972,-0.000291891262926086
0.131051803607214,-0.00024363999877447
0.139607114228457,-0.00019538873619885
0.148162424849699,-0.000147137475809058
0.156717735470942,-9.88862182308151e-05
0.165273046092184,-5.06349641054679e-05
0.173828356713427,-2.38371408967601e-06
0.182383667334669,4.58675311448871e-05
0.190938977955912,9.41187709118486e-05
0.199494288577154,0.00014237000451046
0.208049599198397,0.000190621231225917
0.216604909819639,0.000238872450329744
0.225160220440882,0.00028712366108017
0.233715531062124,0.000335374862722515
0.242270841683367,0.000383626054489592
0.250826152304609,0.000431877235602099
0.259381462925852,0.000480128405269048
0.267936773547094,0.000528379562688217
0.276492084168337,0.000576630707046606
0.285047394789579,0.000624881837520891
0.293602705410822,0.000673132953277898
0.302158016032064,0.00072138405347507
0.310713326653307,0.000769635137260979
0.319268637274549,0.000817886203775833
0.327823947895792,0.000866137252151995
0.336379258517034,0.000914388281514497
0.344934569138277,0.000962639290981571
0.353489879759519,0.00101089027966519
0.362045190380761,0.00105914124667162
0.370600501002004,0.00110739219110199
0.379155811623246,0.00115564311205283
0.387711122244489,0.00120389400861668
0.396266432865731,0.00125214487988261
0.404821743486974,0.00130039572493684
0.413377054108216,0.00134864654286333
0.421932364729459,0.00139689733274435
0.430487675350701,0.00144514809366108
0.439042985971944,0.00149339882469422
0.447598296593186,0.00154164952492459
0.456153607214429,0.0015899001934337
0.464708917835671,0.00163815082930441
0.473264228456914,0.00168640143162148
0.481819539078156,0.00173465199947223
0.490374849699399,0.0017829025319471
0.498930160320641,0.0018311530281403
0.507485470941884,0.00187940348715038
0.516040781563126,0.00192765390808085
0.524596092184369,0.00197590429004078
0.533151402805611,0.00202415463214539
0.541706713426854,0.00207240493351668
0.550262024048096,0.00212065519328399
0.558817334669339,0.00216890541058461
0.567372645290581,0.00221715558456433
0.575927955911824,0.00226540571437804
0.584483266533066,0.00231365579919033
0.593038577154309,0.00236190583817604
0.601593887775551,0.00241015583052078
0.610149198396793,0.00245840577542154
0.618704509018036,0.00250665567208719
0.627259819639278,0.00255490551973904
0.635815130260521,0.00260315531761139
0.644370440881763,0.00265140506495202
0.652925751503006,0.00269965476102268
0.661481062124248,0.00274790440509963
0.670036372745491,0.00279615399647409
0.678591683366733,0.00284440353445277
0.687146993987976,0.00289265301835829
0.695702304609218,0.00294090244752967
0.704257615230461,0.0029891518213227
