"discharge","smooth"
0,0.0724038956071476
8.58239478957916,0.071078209147826
17.1647895791583,0.0697525226885035
25.7471843687375,0.0684268362291837
34.3295791583166,0.0671011497698618
42.9119739478958,0.0657754633105403
51.494368737475,0.064449776851218
60.0767635270541,0.0631240903918957
68.6591583166333,0.0617984039325759
77.2415531062124,0.0604727174732539
85.8239478957916,0.0591470310139312
94.4063426853707,0.0578213445546114
102.98873747495,0.0564956580952898
111.571132264529,0.0551699716359672
120.153527054108,0.0538442851766453
128.735921843687,0.0525185987173227
137.318316633267,0.051192912258003
145.900711422846,0.0498672304546256
154.483106212425,0.0485416162316458
163.065501002004,0.047216238326449
171.647895791583,0.0458913685839922
180.230290581162,0.0445673752485079
188.812685370741,0.0432447163128823
197.395080160321,0.0419239329544916
205.9774749499,0.0406056430489782
214.559869739479,0.0392905347646335
223.142264529058,0.0379793602460864
231.724659318637,0.03667292937644
240.307054108216,0.0353721036296601
248.889448897796,0.0340777900276044
257.471843687375,0.0327909352004707
266.054238476954,0.0315125195563457
274.636633266533,0.0302435515666265
283.219028056112,0.0289850621656067
291.801422845691,0.0277380992788536
300.383817635271,0.0265037224864662
308.96621242485,0.0252829978250718
317.548607214429,0.0240769927343863
326.131002004008,0.0228867711528738
334.713396793587,0.0217133887713659
343.295791583166,0.0205578884512054
351.878186372746,0.0194212958112184
360.460581162325,0.0183046149890713
369.042975951904,0.0172088245803289
377.625370741483,0.0161348737605307
386.207765531062,0.0150836786039023
394.790160320641,0.0140561185946667
403.37255511022,0.0130530333365455
411.9549498998,0.0120752194648072
420.537344689379,0.0111234277599192
429.119739478958,0.0101983604727739
437.702134268537,0.00930066887001713
446.284529058116,0.00843095098936834
454.866923847695,0.00758974961098167
463.449318637275,0.00677755044621158
472.031713426854,0.00599478053860385
480.614108216433,0.00524180689282546
489.196503006012,0.00451893532744302
497.778897795591,0.00382640954159917
506.36129258517,0.0031644103996256
514.94368737475,0.00253305543101886
523.526082164329,0.00193239853847429
532.108476953908,0.00136242993181384
540.690871743487,0.000823076270218494
549.273266533066,0.00031420100650775
557.855661322645,-0.000164395066385402
566.438056112224,-0.00061297307360555
575.020450901804,-0.00103185512738701
583.602845691383,-0.00142142319404363
592.185240480962,-0.00178211778412802
600.767635270541,-0.00211443646883829
609.35003006012,-0.00241893222697774
617.932424849699,-0.00269621163277416
626.514819639279,-0.0029469328877255
635.097214428858,-0.00317180369466349
643.679609218437,-0.00337157899833629
652.262004008016,-0.00354705859553649
660.844398797595,-0.00369908462254321
669.426793587174,-0.00382853893183716
678.009188376754,-0.00393634035972381
686.591583166333,-0.00402344189420546
695.173977955912,-0.00409082776130522
703.756372745491,-0.00413951043520124
712.33876753507,-0.00417052758190057
720.921162324649,-0.00418493894771705
729.503557114228,-0.00418382319665295
738.085951903808,-0.00416827471130186
746.668346693387,-0.00413940036918443
755.250741482966,-0.00409831630249724
763.833136272545,-0.00404614465121988
772.415531062124,-0.00398401031880966
780.997925851703,-0.00391303774025902
789.580320641283,-0.00383434767448005
798.162715430862,-0.00374905402964937
806.745110220441,-0.00365826073062406
815.32750501002,-0.00356305863679113
823.909899799599,-0.003464522518272
832.492294589178,-0.00336370810517009
841.074689378758,-0.00326164921408522
849.657084168337,-0.00315935496015961
858.239478957916,-0.00305780706292551
866.821873747495,-0.00295795725095891
875.404268537074,-0.00286072477476035
883.986663326653,-0.00276699404168862
892.569058116232,-0.00267761237002181
901.151452905812,-0.00259338787057169
909.733847695391,-0.00251508746169972
918.31624248497,-0.00244343501845378
926.898637274549,-0.00237910966917105
935.481032064128,-0.00232274424540224
944.063426853707,-0.00227492387918412
952.645821643287,-0.00223618475490577
961.228216432866,-0.00220701301810832
969.810611222445,-0.00218784383840374
978.393006012024,-0.00217906064319109
986.975400801603,-0.00218099451607318
995.557795591182,-0.0021939237551075
1004.14019038076,-0.00221807359506475
1012.72258517034,-0.00225361609200163
1021.30497995992,-0.00230067016600273
1029.8873747495,-0.00235930181795103
1038.46976953908,-0.00242952462212896
1047.05216432866,-0.00251130856884191
1055.63455911824,-0.0026045862137879
