"discharge","smooth"
132.1697,0.00918329389444248
139.626720240481,0.00903658404961727
147.083740480962,0.00888987505849678
154.540760721443,0.00874317298288605
161.997780961924,0.00859649095275927
169.454801202405,0.00844984877192606
176.911821442886,0.0083032724677688
184.368841683367,0.00815679384507431
191.825861923848,0.0080104500442286
199.282882164329,0.00786428310410796
206.73990240481,0.00771833953012158
214.196922645291,0.00757266986773883
221.653942885772,0.00742732828178368
229.110963126252,0.00728237214239365
236.567983366733,0.00713786161804793
244.025003607214,0.00699385927620118
251.482023847695,0.00685042969210761
258.939044088176,0.00670763906643147
266.396064328657,0.00656555485224396
273.853084569138,0.00642424539202024
281.310104809619,0.00628377956520197
288.7671250501,0.00614422644692814
296.224145290581,0.0060056549785921
303.681165531062,0.00586813365074674
311.138185771543,0.00573173019889434
318.595206012024,0.0055965113126846
326.052226252505,0.00546254235900526
333.509246492986,0.00532988711942988
340.966266733467,0.00519860754241387
348.423286973948,0.00506876351058613
355.880307214429,0.00494041262368569
363.33732745491,0.00481360999727709
370.794347695391,0.0046884080774993
378.251367935872,0.00456485647206714
385.708388176353,0.00444300179768454
393.165408416834,0.00432288754396818
400.622428657315,0.00420455395393365
408.079448897796,0.00408803792101073
415.536469138277,0.0039733729024655
422.993489378758,0.00386058884944806
430.450509619238,0.00374971215322918
437.90752985972,0.00364076560740749
445.3645501002,0.00353376838586795
452.821570340681,0.00342873603617373
460.278590581162,0.00332568048802286
467.735610821643,0.00322461007635497
475.192631062124,0.0031255295786204
482.649651302605,0.00302844026563176
490.106671543086,0.00293333996576483
497.563691783567,0.00284022314166997
505.020712024048,0.00274908097883047
512.477732264529,0.0026599014853718
519.93475250501,0.00257266960242696
527.391772745491,0.00248736732433745
534.848792985972,0.00240397382793928
542.305813226453,0.00232246561015728
549.762833466934,0.00224281663306041
557.219853707415,0.00216499847579161
564.676873947896,0.00208898049239649
572.133894188377,0.0020147299746794
579.590914428858,0.00194221231931676
587.047934669339,0.00187139119839684
594.50495490982,0.00180222873255997
601.961975150301,0.00173468566591907
609.418995390782,0.0016687215419445
616.876015631263,0.00160429487949983
624.333035871744,0.00154136334832343
631.790056112224,0.00147988394312494
639.247076352705,0.00141981315553416
646.704096593186,0.00136110714321655
654.161116833667,0.00130372189546823
661.618137074148,0.00124761339463409
669.075157314629,0.00119273777272678
676.53217755511,0.00113905146265915
683.989197795591,0.00108651134356318
691.446218036072,0.00103507487965274
698.903238276553,0.000984700252142036
706.360258517034,0.000935346483826923
713.817278757515,0.000886973555941724
721.274298997996,0.000839542516952259
728.731319238477,0.000793015582993144
736.188339478958,0.000747356229705336
743.645359719439,0.000702529275274178
751.10237995992,0.000658500954560247
758.559400200401,0.000615238984137724
766.016420440882,0.000572712618155932
773.473440681363,0.000530892695110083
780.930460921844,0.000489751675513223
788.387481162325,0.000449263670544104
795.844501402806,0.000409404461785803
803.301521643287,0.000370151512215623
810.758541883768,0.000331483968644481
818.215562124249,0.000293382655883258
825.67258236473,0.000255830062836417
833.12960260521,0.000218810320782845
840.586622845691,0.000182309174310834
848.043643086172,0.000146313945225311
855.500663326653,0.000110813489816448
862.957683567134,7.57981499081113e-05
870.414703807615,4.12596981247594e-05
877.871724048096,7.19127783709623e-06
885.328744288577,-2.64126617144577e-05
892.785764529058,-5.95564346702034e-05
900.242784769539,-9.22431917254202e-05
907.69980501002,-0.000124474996612898
915.156825250501,-0.000156252905422121
922.613845490982,-0.000187577048246264
930.070865731463,-0.000218446712644641
937.527885971944,-0.000248860428411188
944.984906212425,-0.0002788160531452
952.441926452906,-0.000308310858121815
959.898946693387,-0.000337341613993099
967.355966933868,-0.000365904675870101
974.812987174349,-0.000393996067279771
982.27000741483,-0.000421611562580589
989.727027655311,-0.000448746767424098
997.184047895792,-0.000475397196867644
1004.64106813627,-0.000501558350766172
1012.09808837675,-0.00052722578609875
1019.55510861723,-0.000552395185913015
1027.01212885772,-0.000577062424601332
1034.4691490982,-0.000601223629222147
1041.92616933868,-0.000624875236646452
1049.38318957916,-0.00064801404632893
1056.84020981964,-0.000670637268531673
1064.29723006012,-0.000692742567859659
1071.7542503006,-0.000714328101998961
1079.21127054108,-0.000735392555580194
1086.66829078156,-0.000755935169128069
1094.12531102204,-0.000775955763088639
1101.58233126253,-0.000795454756894534
1109.03935150301,-0.000814433167435718
1116.49637174349,-0.000832892461685357
1123.95339198397,-0.000850834627325336
1131.41041222445,-0.000868262277858568
1138.86743246493,-0.000885178649856044
1146.32445270541,-0.000901587594350347
1153.78147294589,-0.000917493564143871
1161.23849318637,-0.000932901597248606
1168.69551342685,-0.000947817296630753
1176.15253366733,-0.000962246806556061
1183.60955390782,-0.000976196785793796
1191.0665741483,-0.000989674377943882
1198.52359438878,-0.00100268717917347
1205.98061462926,-0.00101524320365659
1213.43763486974,-0.00102735084702047
