"tide_range","smooth"
0.62935,0.00136127261440077
0.629599098196393,0.00135589615893285
0.629848196392786,0.00135051970346492
0.630097294589178,0.00134514324799699
0.630346392785571,0.00133976679252907
0.630595490981964,0.00133439033706114
0.630844589178357,0.00132901388159321
0.63109368737475,0.00132363742612529
0.631342785571142,0.00131826097065736
0.631591883767535,0.00131288451518944
0.631840981963928,0.00130750805972151
0.632090080160321,0.00130213160425358
0.632339178356713,0.00129675514878566
0.632588276553106,0.00129137869331773
0.632837374749499,0.0012860022378498
0.633086472945892,0.00128062578238188
0.633335571142285,0.00127524932691395
0.633584669338677,0.00126987287144602
0.63383376753507,0.0012644964159781
0.634082865731463,0.00125911996051017
0.634331963927856,0.00125374350504224
0.634581062124248,0.00124836704957432
0.634830160320641,0.00124299059410639
0.635079258517034,0.00123761413863833
0.635328356713427,0.00123223768316131
0.63557745490982,0.00122686122765239
0.635826553106212,0.00122148477208742
0.636075651302605,0.00121610831644214
0.636324749498998,0.00121073186068932
0.636573847695391,0.00120535540479664
0.636822945891784,0.00119997894873128
0.637072044088176,0.00119460249246047
0.637321142284569,0.00118922603595349
0.637570240480962,0.0011838495791833
0.637819338677355,0.00117847312212318
0.638068436873747,0.00117309666474651
0.63831753507014,0.00116772020703309
0.638566633266533,0.00116234374897442
0.638815731462926,0.00115696729056322
0.639064829659319,0.00115159083179222
0.639313927855711,0.00114621437265416
0.639563026052104,0.00114083791314177
0.639812124248497,0.00113546145324776
0.64006122244489,0.00113008499296497
0.640310320641283,0.00112470853229848
0.640559418837675,0.0011193320712774
0.640808517034068,0.00111395560993368
0.641057615230461,0.00110857914829935
0.641306713426854,0.00110320268641987
0.641555811623246,0.00109782622436824
0.641804909819639,0.00109244976222081
0.642054008016032,0.001087073300054
0.642303106212425,0.00108169683795772
0.642552204408818,0.00107632037605053
0.64280130260521,0.00107094391445471
0.643050400801603,0.00106556745329257
0.643299498997996,0.00106019099269882
0.643548597194389,0.00105481453283564
0.643797695390782,0.00104943807386888
0.644046793587174,0.00104406161596447
0.644295891783567,0.00103868515929867
0.64454498997996,0.00103330870407173
0.644794088176353,0.00102793225048723
0.645043186372745,0.0010225557987488
0.645292284569138,0.00101717934906775
0.645541382765531,0.00101180290167379
0.645790480961924,0.00100642645679939
0.646039579158317,0.00100105001467701
0.646288677354709,0.000995673575543669
0.646537775551102,0.000990297139647857
0.646786873747495,0.000984920707239813
0.647035971943888,0.000979544278569785
0.647285070140281,0.000974167853889405
0.647534168336673,0.000968791433453949
0.647783266533066,0.000963415017519268
0.648032364729459,0.000958038606341212
0.648281462925852,0.000952662200174084
