"lag_days","rolling_discharge_var","exceed_flux_var","days_since_var","wind_var","wind_type","wind_dir_var","flush_regime_var","tide_var","lag_sal_var","gam_intercept","gam_lag_coef","n_obs","r_squared"
18,"RollingDischarge21_18",NA,NA,"RollingU12_18","U","WindDir",NA,"TideRange30_18","LagSalinity_18",0.161615973026218,-0.0713812598872054,2953,0.260087117114756
