"wind_u","smooth"
-4.52645,0.581638211053958
-4.51695120240481,0.585243772943442
-4.50745240480962,0.58884933483302
-4.49795360721443,0.592454896722244
-4.48845480961924,0.596060458611804
-4.47895601202405,0.599666020501246
-4.46945721442886,0.603271582390594
-4.45995841683367,0.60687714428002
-4.45045961923848,0.610482706169657
-4.44096082164329,0.614088268059004
-4.4314620240481,0.617693829948259
-4.4219632264529,0.621299391837847
-4.41246442885772,0.624904953727315
-4.40296563126252,0.628510515616403
-4.39346683366733,0.632116077506001
-4.38396803607214,0.635721639395526
-4.37446923847695,0.63932720128498
-4.36497044088176,0.642932763174604
-4.35547164328657,0.646538325064105
-4.34597284569138,0.650143886953499
-4.33647404809619,0.653749448842656
-4.326975250501,0.657355010732138
-4.31747645290581,0.660960572621867
-4.30797765531062,0.664566124686736
-4.29847885771543,0.66817099783452
-4.28898006012024,0.671773458811267
-4.27948126252505,0.675371677693874
-4.26998246492986,0.6789638245601
-4.26048366733467,0.682548069486191
-4.25098486973948,0.68612258254986
-4.24148607214429,0.689685533828062
-4.2319872745491,0.693235093397732
-4.22248847695391,0.69676943133593
-4.21298967935872,0.70028671772076
-4.20349088176353,0.703785122627869
-4.19399208416834,0.707262816135831
-4.18449328657315,0.710717968320325
-4.17499448897796,0.714148749259103
-4.16549569138277,0.717553329029882
-4.15599689378757,0.720929877708675
-4.14649809619238,0.72427656537365
-4.13699929859719,0.727591562101044
-4.127500501002,0.730873037968906
-4.11800170340681,0.73411916305374
-4.10850290581162,0.737328107432376
-4.09900410821643,0.740498041182281
-4.08950531062124,0.743627134380823
-4.08000651302605,0.74671355710478
-4.07050771543086,0.74975547943137
-4.06100891783567,0.752751071437765
-4.05151012024048,0.755698503201269
-4.04201132264529,0.758595944798338
-4.0325125250501,0.761441566306789
-4.02301372745491,0.764233537803504
-4.01351492985972,0.766970029365183
-4.00401613226453,0.769649207892654
-3.99451733466934,0.772269097744412
-3.98501853707415,0.774827526286584
-3.97551973947896,0.777322306458127
-3.96602094188377,0.779751251198072
-3.95652214428858,0.782112173446055
-3.94702334669339,0.784402886141125
-3.9375245490982,0.786621202222203
-3.92802575150301,0.788764934628656
-3.91852695390782,0.790831896299594
-3.90902815631263,0.792819900174646
-3.89952935871743,0.794726759192382
-3.89003056112224,0.796550286292274
-3.88053176352705,0.79828829441374
-3.87103296593186,0.799938596495584
-3.86153416833667,0.801499005476988
-3.85203537074148,0.802967334297583
-3.84253657314629,0.804341395896147
-3.8330377755511,0.805619003212111
-3.82353897795591,0.806797969184458
-3.81404018036072,0.807876106752807
-3.80454138276553,0.808851228855687
-3.79504258517034,0.80972114843288
-3.78554378757515,0.810483678423255
-3.77604498997996,0.811136632458567
-3.76654619238477,0.811677962994306
-3.75704739478958,0.812105928385292
-3.74754859719439,0.812418827789367
-3.7380497995992,0.812614960365385
-3.72855100200401,0.812692625270383
-3.71905220440882,0.812650121662979
-3.70955340681363,0.812485748700921
-3.70005460921844,0.812197805541975
-3.69055581162325,0.811784591344598
-3.68105701402806,0.811244405266341
-3.67155821643287,0.810575546465616
-3.66205941883767,0.8097763141
-3.65256062124248,0.808845007327597
-3.64306182364729,0.807779925306263
-3.6335630260521,0.806579367194394
-3.62406422845691,0.805241632149757
-3.61456543086172,0.803765019330129
-3.60506663326653,0.80214782789376
-3.59556783567134,0.800388356998377
-3.58606903807615,0.798484905802303
-3.57657024048096,0.796435773463176
-3.56707144288577,0.79423925913933
-3.55757264529058,0.791893661988402
-3.54807384769539,0.789397281168544
-3.5385750501002,0.786748415837663
-3.52907625250501,0.783945365153985
-3.51957745490982,0.780986428275295
-3.51007865731463,0.777869904359312
-3.50057985971944,0.774594092564753
-3.49108106212425,0.771157292048662
-3.48158226452906,0.767557801969866
-3.47208346693387,0.763793921485774
-3.46258466933868,0.75986394975462
-3.45308587174349,0.755766185934395
-3.4435870741483,0.751498929182886
-3.43408827655311,0.747060478658415
-3.42458947895792,0.742449133518762
-3.41509068136273,0.737663192921826
-3.40559188376753,0.732700956025743
-3.39609308617234,0.727560721988486
-3.38659428857715,0.722240789967891
-3.37709549098196,0.716739531065146
-3.36759669338677,0.71105590903236
-3.35809789579158,0.70518935703545
-3.34859909819639,0.699140189410339
-3.3391003006012,0.692909457514936
-3.32960150300601,0.686498330419573
-3.32010270541082,0.679908459881668
-3.31060390781563,0.673141882268466
-3.30110511022044,0.666200644623469
-3.29160631262525,0.65908679398983
-3.28210751503006,0.651802377411405
-3.27260871743487,0.644349441931617
-3.26310991983968,0.636730076774449
-3.25361112224449,0.628946909133034
-3.2441123246493,0.621003356666166
-3.23461352705411,0.612903056534238
-3.22511472945892,0.604649867240976
-3.21561593186373,0.596248117729454
-3.20611713426854,0.587702527441303
-3.19661833667335,0.579018149148858
-3.18711953907816,0.570200130138852
-3.17762074148297,0.561254036584976
-3.16812194388778,0.552185571166705
-3.15862314629259,0.543000436638121
-3.14912434869739,0.533704354128172
-3.1396255511022,0.524303325733431
-3.13012675350701,0.514803572968094
-3.12062795591182,0.505211323174163
-3.11112915831663,0.495532803693769
-3.10163036072144,0.48577424186907
-3.09213156312625,0.4759418650422
-3.08263276553106,0.466041918403644
-3.07313396793587,0.456080839196205
-3.06363517034068,0.446065181609034
-3.05413637274549,0.436001501978458
-3.0446375751503,0.425896425372736
-3.03513877755511,0.415756715945945
-3.02563997995992,0.405589154643745
-3.01614118236473,0.395400522410984
-3.00664238476954,0.385197612321957
-2.99714358717435,0.374987279437562
-2.98764478957916,0.364776398568173
-2.97814599198397,0.354571844532979
-2.96864719438878,0.344380492150605
-2.95914839679359,0.334209216240124
-2.9496495991984,0.324064891620628
-2.94015080160321,0.31395439311133
-2.93065200400802,0.303884595530494
-2.92115320641283,0.293862373697627
-2.91165440881764,0.283894602431183
-2.90215561122244,0.273988156550921
-2.89265681362725,0.26414991087535
-2.88315801603206,0.254386740223158
-2.87365921843687,0.244705519413547
-2.86416042084168,0.235113123265752
-2.85466162324649,0.225616426598121
-2.8451628256513,0.216222285963023
-2.83566402805611,0.206937334565976
-2.82616523046092,0.197768056103056
-2.81666643286573,0.188720840696832
-2.80716763527054,0.179801777503462
-2.79766883767535,0.171016893424466
-2.78817004008016,0.162372215361495
-2.77867124248497,0.153873770216061
-2.76917244488978,0.145527584888771
-2.75967364729459,0.137339584864918
-2.7501748496994,0.129315313572192
-2.74067605210421,0.121460224486355
-2.73117725450902,0.113779771083027
-2.72167845691383,0.106279369827368
-2.71217965931864,0.0989639957237854
-2.70268086172345,0.0918379863760448
-2.69318206412826,0.0849055081096894
-2.68368326653307,0.0781705074069627
-2.67418446893788,0.071636240907175
-2.66468567134268,0.0653055123047532
-2.6551868737475,0.0591806439570208
-2.6456880761523,0.0532632585549505
-2.63618927855711,0.0475547745452064
-2.62669048096192,0.0420564013341402
-2.61719168336673,0.0367686366369468
-2.60769288577154,0.0316915166297344
-2.59819408817635,0.026825044171204
-2.58869529058116,0.0221692221199692
-2.57919649298597,0.0177240528176349
-2.56969769539078,0.0134893538370017
-2.56019889779559,0.00946425264541679
-2.5507001002004,0.00564739982489381
-2.54120130260521,0.00203740648957267
-2.53170250501002,-0.00136718408413463
-2.52220370741483,-0.00456825945602853
-2.51270490981964,-0.00756787761009983
-2.50320611222445,-0.0103683021421948
-2.49370731462926,-0.0129721865053815
-2.48420851703407,-0.0153822579485407
-2.47470971943888,-0.0176015928099058
-2.46521092184369,-0.0196334917302715
-2.4557121242485,-0.0214812590474717
-2.44621332665331,-0.0231481990994065
-2.43671452905812,-0.0246376162240723
-2.42721573146293,-0.0259528147592955
-2.41771693386774,-0.0270971353900266
-2.40821813627254,-0.0280742229110842
-2.39871933867735,-0.0288878736608239
-2.38922054108216,-0.0295418850867323
-2.37972174348697,-0.0300400606276187
-2.37022294589178,-0.0303863972232743
-2.36072414829659,-0.0305853054618036
-2.3512253507014,-0.0306414096874604
-2.34172655310621,-0.0305596199995821
-2.33222775551102,-0.0303451544342355
-2.32272895791583,-0.0300032877514281
-2.31323016032064,-0.0295393013168261
-2.30373136272545,-0.0289586037642624
-2.29423256513026,-0.0282667186365273
-2.28473376753507,-0.027469173620993
-2.27523496993988,-0.0265715331451634
-2.26573617234469,-0.0255794753885798
-2.2562373747495,-0.0244987004784534
-2.24673857715431,-0.0233349085421434
-2.23723977955912,-0.0220937997067385
-2.22774098196393,-0.0207810741000514
-2.21824218436874,-0.0194024380398535
-2.20874338677355,-0.0179636231144765
-2.19924458917836,-0.0164703716137051
-2.18974579158317,-0.0149284123938749
-2.18024699398798,-0.0133434573856977
-2.17074819639279,-0.0117211719392852
-2.1612493987976,-0.0100671489399819
-2.1517506012024,-0.00838696114929551
-2.14225180360721,-0.00668613762247524
-2.13275300601202,-0.00497012784752574
-2.12325420841683,-0.0032443728640474
-2.11375541082164,-0.00151431371150193
-2.10425661322645,0.000214639351191403
-2.09475781563126,0.00193726541329927
-2.08525901803607,0.00364860551318615
-2.07576022044088,0.0053439752457873
-2.06626142284569,0.00701884841570023
-2.0567626252505,0.00866873197877335
-2.04726382765531,0.0102893120438636
-2.03776503006012,0.0118763602879383
-2.02826623246493,0.0134256489192267
-2.01876743486974,0.0149329556217
-2.00926863727455,0.0163942106774231
-1.99976983967936,0.0178055134198278
-1.99027104208417,0.0191629719605005
-1.98077224448898,0.0204626944107809
-1.97127344689379,0.0217007888824536
-1.9617746492986,0.0228733680540169
-1.95227585170341,0.0239767156202762
-1.94277705410822,0.0250075290429333
-1.93327825651303,0.0259629460199693
-1.92377945891784,0.0268405467955068
-1.91428066132265,0.0276382708469748
-1.90478186372745,0.0283542465281481
-1.89528306613226,0.0289868383203884
-1.88578426853707,0.029534456030868
-1.87628547094188,0.0299957522610988
-1.86678667334669,0.0303698053902049
-1.8572878757515,0.0306561215241145
-1.84778907815631,0.0308545282764393
-1.83829028056112,0.0309650401953532
-1.82879148296593,0.0309880459948349
-1.81929268537074,0.0309243303045429
-1.80979388777555,0.0307750632649483
-1.80029509018036,0.0305417348142585
-1.79079629258517,0.0302259888447767
-1.78129749498998,0.0298297647451246
-1.77179869739479,0.0293552070966786
-1.7622998997996,0.0288044927992839
-1.75280110220441,0.0281799756795458
-1.74330230460922,0.0274842947264701
-1.73380350701403,0.0267203614994077
-1.72430470941884,0.0258913426058512
-1.71480591182365,0.0250006417439678
-1.70530711422846,0.0240518814459095
-1.69580831663327,0.0230488843979482
-1.68630951903808,0.0219956358809228
-1.67681072144289,0.0208961912522629
-1.6673119238477,0.0197546887340209
-1.6578131262525,0.0185753200394082
-1.64831432865731,0.017362369866919
-1.63881553106212,0.0161202050703075
-1.62931673346693,0.01485325459229
-1.61981793587174,0.0135659894339555
-1.61031913827655,0.0122629026516847
-1.60082034068136,0.0109484894759124
-1.59132154308617,0.00962722771157286
-1.58182274549098,0.00830355840525603
-1.57232394789579,0.00698186682335032
-1.5628251503006,0.00566646379418716
-1.55332635270541,0.00436158893242831
-1.54382755511022,0.00307143252663348
-1.53432875751503,0.00180006778122952
-1.52482995991984,0.000551423337455639
-1.51533116232465,-0.000670732832741467
-1.50583236472946,-0.00186278616558198
-1.49633356713427,-0.00302116704566471
-1.48683476953908,-0.00414236132947252
-1.47733597194389,-0.00522304603463601
-1.4678371743487,-0.00626003302789567
-1.45833837675351,-0.00725026055680283
-1.44883957915832,-0.00819077962261204
-1.43934078156313,-0.00907879325660482
-1.42984198396794,-0.00991162023978552
-1.42034318637275,-0.0106868243461755
-1.41084438877756,-0.011402257187907
-1.40134559118236,-0.012056064417522
-1.39184679358717,-0.0126466909451412
-1.38234799599198,-0.0131728852445202
-1.37284919839679,-0.013633702141838
-1.3633504008016,-0.0140284163983045
-1.35385160320641,-0.0143563326288112
-1.34435280561122,-0.0146167688975457
-1.33485400801603,-0.0148092204305918
-1.32535521042084,-0.0149334855911639
-1.31585641282565,-0.0149896678972594
-1.30635761523046,-0.0149781721210631
-1.29685881763527,-0.01489969923119
-1.28736002004008,-0.0147552406527175
-1.27786122244489,-0.0145460716045431
-1.2683624248497,-0.0142737435325769
-1.25886362725451,-0.0139400756530374
-1.24936482965932,-0.013547088298838
-1.23986603206413,-0.013096912077924
-1.23036723446894,-0.0125918883967648
-1.22086843687375,-0.0120344833033989
-1.21136963927856,-0.0114272953291832
-1.20187084168337,-0.010773121249724
-1.19237204408818,-0.0100749449278299
-1.18287324649299,-0.00933592290435333
-1.1733744488978,-0.00855936963879368
-1.16387565130261,-0.0077487423672061
-1.15437685370742,-0.00690762554707737
-1.14487805611222,-0.00603971495155061
-1.13537925851703,-0.00514880141162657
-1.12588046092184,-0.00423873737952393
-1.11638166332665,-0.00331340190183819
-1.10688286573146,-0.00237671468707921
-1.09738406813627,-0.00143262363315881
-1.08788527054108,-0.000485087950872298
-1.07838647294589,0.000461938698078825
-1.0688876753507,0.00140452501062662
-1.05938887775551,0.00233877862324045
-1.04989008016032,0.0032608624548387
-1.04039128256513,0.00416701077234533
-1.03089248496994,0.00505354492239962
-1.02139368737475,0.00591688872353619
-1.01189488977956,0.00675358354143096
-1.00239609218437,0.0075603010433482
-0.992897294589179,0.00833380241610336
-0.983398496993988,0.00907093727633727
-0.973899699398798,0.00976872228172342
-0.964400901803607,0.01042435753562
