YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 05 12 11 30 342  1.3  1.6 99.00 99.00 99.00 999 1020.3  17.2 999.0 999.0 99.0 99.00
2014 05 12 11 40 344  1.5  2.7 99.00 99.00 99.00 999 1020.4  17.4 999.0 999.0 99.0 99.00
2014 05 12 11 50 359  1.4  2.6 99.00 99.00 99.00 999 1020.4  17.7 999.0 999.0 99.0 99.00
2014 05 12 12 00 352  3.0 14.7 99.00 99.00 99.00 999 1020.4  18.2  18.1 999.0 99.0 99.00
2014 05 12 12 10  42  1.6  4.4 99.00 99.00 99.00 999 1020.4  18.7 999.0 999.0 99.0 99.00
2014 05 12 12 20 114  1.2  2.6 99.00 99.00 99.00 999 1020.3  19.0 999.0 999.0 99.0 99.00
2014 05 12 12 30 114  1.5  2.1 99.00 99.00 99.00 999 1020.3  18.5 999.0 999.0 99.0 99.00
2014 05 12 12 40 132  1.6  2.0 99.00 99.00 99.00 999 1020.3  18.4 999.0 999.0 99.0 99.00
2014 05 12 12 50 143  1.9  2.2 99.00 99.00 99.00 999 1020.4  18.3 999.0 999.0 99.0 99.00
2014 05 12 13 00 117  2.4  3.2 99.00 99.00 99.00 999 1020.4  18.5  18.5 999.0 99.0 99.00
2014 05 12 13 10 112  2.9  3.8 99.00 99.00 99.00 999 1020.3  18.5 999.0 999.0 99.0 99.00
2014 05 12 13 30 104  3.0  3.6 99.00 99.00 99.00 999 1020.2  18.5 999.0 999.0 99.0 99.00
2014 05 12 13 40  98  2.7  3.3 99.00 99.00 99.00 999 1020.1  18.7 999.0 999.0 99.0 99.00
2014 05 12 13 50  89  3.1  3.8 99.00 99.00 99.00 999 1020.1  19.0 999.0 999.0 99.0 99.00
2014 05 12 14 00 103  3.0  4.4 99.00 99.00 99.00 999 1020.2  19.3  18.8 999.0 99.0 99.00
2014 05 12 14 10  99  2.2  2.6 99.00 99.00 99.00 999 1020.3  19.5 999.0 999.0 99.0 99.00
2014 05 12 14 20 103  1.8  2.4 99.00 99.00 99.00 999 1020.3  19.6 999.0 999.0 99.0 99.00
2014 05 12 14 30 108  2.1  3.1 99.00 99.00 99.00 999 1020.2  19.8 999.0 999.0 99.0 99.00
2014 05 12 14 40 119  2.0  3.1 99.00 99.00 99.00 999 1020.1  19.9 999.0 999.0 99.0 99.00
2014 05 12 14 50 143  1.7  2.3 99.00 99.00 99.00 999 1020.0  20.6 999.0 999.0 99.0 99.00
2014 05 12 15 00 144  1.4  1.9 99.00 99.00 99.00 999 1020.0  20.5  18.9 999.0 99.0 99.00
2014 05 12 15 10 185  1.8  2.1 99.00 99.00 99.00 999 1020.0  20.8 999.0 999.0 99.0 99.00
2014 05 12 15 20 190  1.7  2.1 99.00 99.00 99.00 999 1020.0  21.1 999.0 999.0 99.0 99.00
2014 05 12 15 30 176  1.7  2.5 99.00 99.00 99.00 999 1019.9  21.1 999.0 999.0 99.0 99.00
2014 05 12 15 40 141  1.6  2.3 99.00 99.00 99.00 999 1019.9  21.1 999.0 999.0 99.0 99.00
2014 05 12 15 50 127  1.8  2.3 99.00 99.00 99.00 999 1019.8  21.1 999.0 999.0 99.0 99.00
2014 05 12 16 00 127  1.9  2.3 99.00 99.00 99.00 999 1019.7  21.2  18.8 999.0 99.0 99.00
2014 05 12 16 10 137  1.8  2.1 99.00 99.00 99.00 999 1019.7  21.5 999.0 999.0 99.0 99.00
2014 05 12 16 20 143  2.2  2.6 99.00 99.00 99.00 999 1019.6  21.2 999.0 999.0 99.0 99.00
2014 05 12 16 30 154  2.1  2.4 99.00 99.00 99.00 999 1019.7  21.2 999.0 999.0 99.0 99.00
2014 05 12 16 40 138  2.4  2.8 99.00 99.00 99.00 999 1019.6  21.2 999.0 999.0 99.0 99.00
2014 05 12 16 50 122  2.3  2.7 99.00 99.00 99.00 999 1019.4  21.2 999.0 999.0 99.0 99.00
2014 05 12 17 00 123  2.3  3.0 99.00 99.00 99.00 999 1019.3  21.3  18.6 999.0 99.0 99.00
2014 05 12 17 10 146  2.8  3.1 99.00 99.00 99.00 999 1019.3  21.6 999.0 999.0 99.0 99.00
2014 05 12 17 20 141  3.0  3.4 99.00 99.00 99.00 999 1019.3  21.6 999.0 999.0 99.0 99.00
2014 05 12 17 30 135  2.8  3.1 99.00 99.00 99.00 999 1019.1  21.3 999.0 999.0 99.0 99.00
2014 05 12 17 40 144  2.9  3.3 99.00 99.00 99.00 999 1019.0  21.5 999.0 999.0 99.0 99.00
2014 05 12 17 50 143  3.0  3.3 99.00 99.00 99.00 999 1018.8  21.4 999.0 999.0 99.0 99.00
2014 05 12 18 00 152  3.1  3.5 99.00 99.00 99.00 999 1018.7  21.6  18.8 999.0 99.0 99.00
2014 05 12 18 10 160  3.1  3.5 99.00 99.00 99.00 999 1018.7  21.9 999.0 999.0 99.0 99.00
2014 05 12 18 20 154  3.1  4.0 99.00 99.00 99.00 999 1018.6  22.0 999.0 999.0 99.0 99.00
2014 05 12 18 30 165  3.2  3.6 99.00 99.00 99.00 999 1018.4  22.2 999.0 999.0 99.0 99.00
2014 05 12 18 40 198  2.4  3.3 99.00 99.00 99.00 999 1018.7  22.2 999.0 999.0 99.0 99.00
2014 05 12 18 50 182  2.5  3.1 99.00 99.00 99.00 999 1018.4  22.2 999.0 999.0 99.0 99.00
2014 05 12 19 00 192  2.7  3.0 99.00 99.00 99.00 999 1018.2  22.4  18.6 999.0 99.0 99.00
2014 05 12 19 10 202  2.9  3.5 99.00 99.00 99.00 999 1018.1  22.6 999.0 999.0 99.0 99.00
2014 05 12 19 20 207  2.2  3.2 99.00 99.00 99.00 999 1017.9  22.8 999.0 999.0 99.0 99.00
2014 05 12 19 30 218  2.1  2.9 99.00 99.00 99.00 999 1017.9  22.5 999.0 999.0 99.0 99.00
2014 05 12 19 40 224  2.1  2.7 99.00 99.00 99.00 999 1017.7  23.7 999.0 999.0 99.0 99.00
2014 05 12 19 50 202  2.0  3.0 99.00 99.00 99.00 999 1017.6  23.8 999.0 999.0 99.0 99.00
2014 05 12 20 00 205  2.1  3.8 99.00 99.00 99.00 999 1017.6  23.6  18.8 999.0 99.0 99.00
2014 05 12 20 10 212  2.4  3.3 99.00 99.00 99.00 999 1017.5  23.5 999.0 999.0 99.0 99.00
2014 05 12 20 20 202  2.8  3.4 99.00 99.00 99.00 999 1017.5  23.7 999.0 999.0 99.0 99.00
2014 05 12 20 30 205  3.0  3.6 99.00 99.00 99.00 999 1017.4  23.4 999.0 999.0 99.0 99.00
2014 05 12 20 40 203  2.9  3.8 99.00 99.00 99.00 999 1017.3  23.3 999.0 999.0 99.0 99.00
2014 05 12 20 50 199  2.7  3.4 99.00 99.00 99.00 999 1017.2  23.1 999.0 999.0 99.0 99.00
2014 05 12 21 00 197  2.5  3.2 99.00 99.00 99.00 999 1017.2  23.1  18.8 999.0 99.0 99.00
2014 05 12 21 10 201  2.9  3.4 99.00 99.00 99.00 999 1017.1  23.3 999.0 999.0 99.0 99.00
2014 05 12 21 20 206  2.7  3.5 99.00 99.00 99.00 999 1017.2  23.8 999.0 999.0 99.0 99.00
2014 05 12 21 30 209  2.6  3.3 99.00 99.00 99.00 999 1017.2  24.3 999.0 999.0 99.0 99.00
2014 05 12 21 40 200  2.1  2.8 99.00 99.00 99.00 999 1017.2  24.4 999.0 999.0 99.0 99.00
2014 05 12 21 50 190  2.6  3.5 99.00 99.00 99.00 999 1017.0  23.7 999.0 999.0 99.0 99.00
2014 05 12 22 00 204  3.1  3.7 99.00 99.00 99.00 999 1017.0  23.5  18.7 999.0 99.0 99.00
2014 05 12 22 10 208  3.2  3.8 99.00 99.00 99.00 999 1017.0  23.5 999.0 999.0 99.0 99.00
2014 05 12 22 20 216  2.4  3.3 99.00 99.00 99.00 999 1016.9  23.3 999.0 999.0 99.0 99.00
2014 05 12 22 30 236  1.4  2.1 99.00 99.00 99.00 999 1016.8  22.7 999.0 999.0 99.0 99.00
2014 05 12 22 40 215  1.0  1.7 99.00 99.00 99.00 999 1016.7  22.5 999.0 999.0 99.0 99.00
2014 05 12 22 50 222  1.2  1.9 99.00 99.00 99.00 999 1016.9  22.7 999.0 999.0 99.0 99.00
2014 05 12 23 00 208  1.7  2.0 99.00 99.00 99.00 999 1016.8  23.7  18.6 999.0 99.0 99.00
2014 05 12 23 10 166  1.3  1.9 99.00 99.00 99.00 999 1016.6  24.4 999.0 999.0 99.0 99.00
2014 05 12 23 20   7  3.0  5.2 99.00 99.00 99.00 999 1017.1  23.9 999.0 999.0 99.0 99.00
2014 05 12 23 30  19  7.1 11.3 99.00 99.00 99.00 999 1017.4  22.8 999.0 999.0 99.0 99.00
2014 05 12 23 40   6  3.7  6.5 99.00 99.00 99.00 999 1017.5  22.1 999.0 999.0 99.0 99.00
2014 05 12 23 50 346  2.6  4.1 99.00 99.00 99.00 999 1017.5  21.7 999.0 999.0 99.0 99.00
2014 05 13 00 00 347  2.1  3.3 99.00 99.00 99.00 999 1017.5  21.7  18.8 999.0 99.0 99.00
2014 05 13 00 10 355  2.1  2.6 99.00 99.00 99.00 999 1017.5  21.7 999.0 999.0 99.0 99.00
2014 05 13 00 20 357  1.9  2.1 99.00 99.00 99.00 999 1017.6  21.5 999.0 999.0 99.0 99.00
2014 05 13 00 30  10  1.5  2.1 99.00 99.00 99.00 999 1017.6  21.4 999.0 999.0 99.0 99.00
2014 05 13 00 40  74  1.1  1.8 99.00 99.00 99.00 999 1017.7  21.3 999.0 999.0 99.0 99.00
2014 05 13 00 50  50  0.6  0.9 99.00 99.00 99.00 999 1017.7  21.3 999.0 999.0 99.0 99.00
2014 05 13 01 00 108  0.3  0.8 99.00 99.00 99.00 999 1017.8  21.1  18.9 999.0 99.0 99.00
2014 05 13 01 10  68  0.0  0.0 99.00 99.00 99.00 999 1017.8  21.1 999.0 999.0 99.0 99.00
2014 05 13 01 20 339  0.7  1.5 99.00 99.00 99.00 999 1017.9  20.6 999.0 999.0 99.0 99.00
2014 05 13 01 30 259  0.8  2.1 99.00 99.00 99.00 999 1017.9  20.4 999.0 999.0 99.0 99.00
2014 05 13 01 40 222  2.7  4.4 99.00 99.00 99.00 999 1018.1  20.0 999.0 999.0 99.0 99.00
2014 05 13 01 50 230  0.7  2.7 99.00 99.00 99.00 999 1018.0  20.0 999.0 999.0 99.0 99.00
2014 05 13 02 00  27  0.6  1.4 99.00 99.00 99.00 999 1018.0  20.0  18.8 999.0 99.0 99.00
2014 05 13 02 10  12  0.7  0.9 99.00 99.00 99.00 999 1018.1  20.0 999.0 999.0 99.0 99.00
2014 05 13 02 20  43  1.1  1.7 99.00 99.00 99.00 999 1018.1  20.1 999.0 999.0 99.0 99.00
2014 05 13 02 30   0  1.2  1.7 99.00 99.00 99.00 999 1018.2  20.1 999.0 999.0 99.0 99.00
2014 05 13 02 40 340  1.9  2.3 99.00 99.00 99.00 999 1018.2  19.6 999.0 999.0 99.0 99.00
2014 05 13 02 50   0  2.2  2.5 99.00 99.00 99.00 999 1018.2  19.4 999.0 999.0 99.0 99.00
2014 05 13 03 00 352  2.2  2.7 99.00 99.00 99.00 999 1018.1  19.7  18.6 999.0 99.0 99.00
2014 05 13 03 10 353  2.0  2.5 99.00 99.00 99.00 999 1018.0  19.6 999.0 999.0 99.0 99.00
2014 05 13 03 20   5  2.0  2.2 99.00 99.00 99.00 999 1017.9  19.6 999.0 999.0 99.0 99.00
2014 05 13 03 30 349  2.0  2.4 99.00 99.00 99.00 999 1018.0  19.6 999.0 999.0 99.0 99.00
2014 05 13 03 40 341  1.7  2.3 99.00 99.00 99.00 999 1018.1  19.3 999.0 999.0 99.0 99.00
2014 05 13 03 50 353  2.1  2.4 99.00 99.00 99.00 999 1018.2  19.2 999.0 999.0 99.0 99.00
2014 05 13 04 00 342  2.0  2.3 99.00 99.00 99.00 999 1018.2  19.0  18.6 999.0 99.0 99.00
2014 05 13 04 10 334  1.8  2.3 99.00 99.00 99.00 999 1018.1  19.0 999.0 999.0 99.0 99.00
2014 05 13 04 20 332  2.0  2.6 99.00 99.00 99.00 999 1018.0  18.9 999.0 999.0 99.0 99.00
2014 05 13 04 30 334  2.3  3.2 99.00 99.00 99.00 999 1018.1  18.9 999.0 999.0 99.0 99.00
2014 05 13 04 40 344  2.2  2.9 99.00 99.00 99.00 999 1018.1  18.8 999.0 999.0 99.0 99.00
2014 05 13 04 50 323  1.6  2.3 99.00 99.00 99.00 999 1018.0  18.7 999.0 999.0 99.0 99.00
2014 05 13 05 00 339  1.9  2.5 99.00 99.00 99.00 999 1018.1  18.7  18.6 999.0 99.0 99.00
2014 05 13 05 10 336  1.8  2.4 99.00 99.00 99.00 999 1017.9  18.7 999.0 999.0 99.0 99.00
2014 05 13 05 20 337  1.3  2.4 99.00 99.00 99.00 999 1017.8  18.6 999.0 999.0 99.0 99.00
2014 05 13 05 30 343  2.4  2.7 99.00 99.00 99.00 999 1017.9  18.6 999.0 999.0 99.0 99.00
2014 05 13 05 40 350  1.7  2.2 99.00 99.00 99.00 999 1017.7  18.4 999.0 999.0 99.0 99.00
2014 05 13 05 50 347  1.4  1.7 99.00 99.00 99.00 999 1017.7  18.5 999.0 999.0 99.0 99.00
2014 05 13 06 00 331  0.7  1.1 99.00 99.00 99.00 999 1017.7  18.4  18.6 999.0 99.0 99.00
2014 05 13 06 10 355  1.4  1.8 99.00 99.00 99.00 999 1017.5  18.4 999.0 999.0 99.0 99.00
2014 05 13 06 20 353  1.3  1.6 99.00 99.00 99.00 999 1017.3  18.3 999.0 999.0 99.0 99.00
2014 05 13 06 30 355  1.3  1.7 99.00 99.00 99.00 999 1017.0  18.3 999.0 999.0 99.0 99.00
2014 05 13 06 40  10  1.4  1.7 99.00 99.00 99.00 999 1016.9  18.1 999.0 999.0 99.0 99.00
2014 05 13 06 50 355  1.3  1.8 99.00 99.00 99.00 999 1016.9  18.1 999.0 999.0 99.0 99.00
2014 05 13 07 00 350  1.9  2.4 99.00 99.00 99.00 999 1017.0  18.2  18.6 999.0 99.0 99.00
2014 05 13 07 10  12  1.4  2.1 99.00 99.00 99.00 999 1016.9  18.1 999.0 999.0 99.0 99.00
2014 05 13 07 20  24  0.9  1.3 99.00 99.00 99.00 999 1017.0  18.1 999.0 999.0 99.0 99.00
2014 05 13 07 30  64  1.2  1.7 99.00 99.00 99.00 999 1017.1  18.0 999.0 999.0 99.0 99.00
2014 05 13 07 40  15  0.4  1.8 99.00 99.00 99.00 999 1017.2  18.0 999.0 999.0 99.0 99.00
2014 05 13 07 50  15  0.9  1.3 99.00 99.00 99.00 999 1017.2  17.9 999.0 999.0 99.0 99.00
2014 05 13 08 00 344  1.2  1.6 99.00 99.00 99.00 999 1017.4  17.9  18.6 999.0 99.0 99.00
2014 05 13 08 10 353  1.3  1.6 99.00 99.00 99.00 999 1017.4  17.9 999.0 999.0 99.0 99.00
2014 05 13 08 20 334  2.1  2.6 99.00 99.00 99.00 999 1017.5  17.9 999.0 999.0 99.0 99.00
2014 05 13 08 30 339  2.4  2.9 99.00 99.00 99.00 999 1017.3  17.8 999.0 999.0 99.0 99.00
2014 05 13 08 40 343  2.1  2.5 99.00 99.00 99.00 999 1017.2  17.9 999.0 999.0 99.0 99.00
2014 05 13 08 50  22  2.2  2.6 99.00 99.00 99.00 999 1017.2  17.8 999.0 999.0 99.0 99.00
2014 05 13 09 00  29  1.6  2.2 99.00 99.00 99.00 999 1017.4  17.8  18.6 999.0 99.0 99.00
2014 05 13 09 10 351  1.7  2.1 99.00 99.00 99.00 999 1017.5  17.8 999.0 999.0 99.0 99.00
2014 05 13 09 20 353  2.3  2.9 99.00 99.00 99.00 999 1017.6  17.8 999.0 999.0 99.0 99.00
2014 05 13 09 30   6  2.2  2.8 99.00 99.00 99.00 999 1017.6  17.8 999.0 999.0 99.0 99.00
2014 05 13 09 40  42  1.6  2.4 99.00 99.00 99.00 999 1017.6  17.8 999.0 999.0 99.0 99.00
2014 05 13 09 50 120  0.7  1.3 99.00 99.00 99.00 999 1017.7  17.7 999.0 999.0 99.0 99.00
2014 05 13 10 00 347  0.6  1.3 99.00 99.00 99.00 999 1017.8  17.9  18.5 999.0 99.0 99.00
2014 05 13 10 10 271  0.3  0.9 99.00 99.00 99.00 999 1017.9  17.9 999.0 999.0 99.0 99.00
2014 05 13 10 20 274  2.6  4.9 99.00 99.00 99.00 999 1018.1  18.0 999.0 999.0 99.0 99.00
2014 05 13 10 30 273  2.2  3.5 99.00 99.00 99.00 999 1018.3  18.1 999.0 999.0 99.0 99.00
2014 05 13 10 40 277  1.4  2.2 99.00 99.00 99.00 999 1018.3  18.3 999.0 999.0 99.0 99.00
2014 05 13 10 50  55  0.5  1.2 99.00 99.00 99.00 999 1018.3  18.5 999.0 999.0 99.0 99.00
2014 05 13 11 00  81  1.6  2.1 99.00 99.00 99.00 999 1018.3  18.8  18.5 999.0 99.0 99.00
2014 05 13 11 10  70  2.1  2.5 99.00 99.00 99.00 999 1018.2  18.6 999.0 999.0 99.0 99.00
2014 05 13 11 20  77  1.8  2.2 99.00 99.00 99.00 999 1018.2  18.8 999.0 999.0 99.0 99.00
2014 05 13 11 30  89  1.7  2.3 99.00 99.00 99.00 999 1018.2  18.9 999.0 999.0 99.0 99.00
2014 05 13 11 40  82  1.8  2.4 99.00 99.00 99.00 999 1018.2  19.1 999.0 999.0 99.0 99.00
2014 05 13 11 50 319  1.1  1.5 99.00 99.00 99.00 999 1018.3  19.3 999.0 999.0 99.0 99.00
2014 05 13 12 00 322  1.7  4.3 99.00 99.00 99.00 999 1018.3  19.7  18.6 999.0 99.0 99.00
2014 05 13 12 10 331  1.3  4.1 99.00 99.00 99.00 999 1018.3  19.9 999.0 999.0 99.0 99.00
2014 05 13 12 20 351  1.7  3.1 99.00 99.00 99.00 999 1018.4  20.0 999.0 999.0 99.0 99.00
2014 05 13 12 30   6  1.9  7.2 99.00 99.00 99.00 999 1018.4  20.4 999.0 999.0 99.0 99.00
2014 05 13 12 40 282  0.7  5.6 99.00 99.00 99.00 999 1018.7  20.5 999.0 999.0 99.0 99.00
2014 05 13 12 50 279  1.1  1.4 99.00 99.00 99.00 999 1018.9  20.3 999.0 999.0 99.0 99.00
2014 05 13 13 00 283  1.6  2.6 99.00 99.00 99.00 999 1019.0  20.2  19.3 999.0 99.0 99.00
2014 05 13 13 10 331  2.2  3.2 99.00 99.00 99.00 999 1019.1  19.6 999.0 999.0 99.0 99.00
2014 05 13 13 20 338  1.3  1.9 99.00 99.00 99.00 999 1019.0  19.5 999.0 999.0 99.0 99.00
2014 05 13 13 30 317  1.4  1.8 99.00 99.00 99.00 999 1019.1  19.7 999.0 999.0 99.0 99.00
2014 05 13 13 40 346  1.0  1.3 99.00 99.00 99.00 999 1019.0  20.1 999.0 999.0 99.0 99.00
2014 05 13 13 50 345  1.6  2.1 99.00 99.00 99.00 999 1019.1  20.4 999.0 999.0 99.0 99.00
2014 05 13 14 00 330  2.1  2.5 99.00 99.00 99.00 999 1019.1  20.3  19.3 999.0 99.0 99.00
2014 05 13 14 10 337  3.3  4.5 99.00 99.00 99.00 999 1019.2  20.6 999.0 999.0 99.0 99.00
2014 05 13 14 20 350  4.5  5.5 99.00 99.00 99.00 999 1019.3  21.1 999.0 999.0 99.0 99.00
2014 05 13 14 30 358  3.0  3.9 99.00 99.00 99.00 999 1019.3  21.4 999.0 999.0 99.0 99.00
2014 05 13 14 40 358  2.5  3.1 99.00 99.00 99.00 999 1019.4  21.5 999.0 999.0 99.0 99.00
2014 05 13 14 50 344  2.7  3.4 99.00 99.00 99.00 999 1019.6  22.0 999.0 999.0 99.0 99.00
2014 05 13 15 00 350  2.9  3.6 99.00 99.00 99.00 999 1019.8  22.4  19.5 999.0 99.0 99.00
2014 05 13 15 10   8  2.7  3.4 99.00 99.00 99.00 999 1019.8  22.8 999.0 999.0 99.0 99.00
2014 05 13 15 20 356  2.1  2.9 99.00 99.00 99.00 999 1019.8  23.4 999.0 999.0 99.0 99.00
2014 05 13 15 30 343  2.8  6.9 99.00 99.00 99.00 999 1019.9  23.6 999.0 999.0 99.0 99.00
2014 05 13 15 40 351  3.3  4.7 99.00 99.00 99.00 999 1020.0  23.8 999.0 999.0 99.0 99.00
2014 05 13 15 50 351  2.1  3.0 99.00 99.00 99.00 999 1020.0  23.9 999.0 999.0 99.0 99.00
2014 05 13 16 00 349  2.3  2.9 99.00 99.00 99.00 999 1020.0  23.6  19.7 999.0 99.0 99.00
2014 05 13 16 10 340  2.1  2.4 99.00 99.00 99.00 999 1019.9  23.7 999.0 999.0 99.0 99.00
2014 05 13 16 20 348  2.2  2.6 99.00 99.00 99.00 999 1020.0  24.1 999.0 999.0 99.0 99.00
2014 05 13 16 30 347  2.4  3.1 99.00 99.00 99.00 999 1019.9  24.0 999.0 999.0 99.0 99.00
2014 05 13 16 50 322  1.2  1.9 99.00 99.00 99.00 999 1019.9  24.9 999.0 999.0 99.0 99.00
2014 05 13 17 00 179  0.6  1.3 99.00 99.00 99.00 999 1019.9  25.4  19.6 999.0 99.0 99.00
2014 05 13 17 10 132  1.5  3.7 99.00 99.00 99.00 999 1019.8  26.0 999.0 999.0 99.0 99.00
2014 05 13 17 20 102  3.3  5.3 99.00 99.00 99.00 999 1019.7  25.0 999.0 999.0 99.0 99.00
2014 05 13 17 30  96  5.7  7.1 99.00 99.00 99.00 999 1019.7  25.0 999.0 999.0 99.0 99.00
2014 05 13 17 40  97  6.4  7.4 99.00 99.00 99.00 999 1019.8  24.5 999.0 999.0 99.0 99.00
2014 05 13 17 50  99  5.3  6.8 99.00 99.00 99.00 999 1019.9  24.0 999.0 999.0 99.0 99.00
2014 05 13 18 00 107  4.1  5.4 99.00 99.00 99.00 999 1020.0  23.8  19.8 999.0 99.0 99.00
2014 05 13 18 10 119  5.4  7.3 99.00 99.00 99.00 999 1019.9  23.3 999.0 999.0 99.0 99.00
2014 05 13 18 20 118  6.5  7.3 99.00 99.00 99.00 999 1019.8  23.0 999.0 999.0 99.0 99.00
2014 05 13 18 30 114  5.8  7.2 99.00 99.00 99.00 999 1019.8  22.9 999.0 999.0 99.0 99.00
2014 05 13 18 40 103  6.2  7.6 99.00 99.00 99.00 999 1019.9  23.0 999.0 999.0 99.0 99.00
2014 05 13 18 50 101  6.2  7.5 99.00 99.00 99.00 999 1019.9  22.9 999.0 999.0 99.0 99.00
2014 05 13 19 00 102  5.7  6.8 99.00 99.00 99.00 999 1019.9  22.8  19.5 999.0 99.0 99.00
2014 05 13 19 10 101  5.7  7.5 99.00 99.00 99.00 999 1019.9  22.8 999.0 999.0 99.0 99.00
2014 05 13 19 20 106  5.6  6.8 99.00 99.00 99.00 999 1019.8  22.6 999.0 999.0 99.0 99.00
2014 05 13 19 30 114  5.4  6.4 99.00 99.00 99.00 999 1019.8  22.3 999.0 999.0 99.0 99.00
2014 05 13 19 50 121  5.6  7.1 99.00 99.00 99.00 999 1019.6  22.0 999.0 999.0 99.0 99.00
2014 05 13 20 00 112  5.5  6.7 99.00 99.00 99.00 999 1019.5  22.1  19.6 999.0 99.0 99.00
2014 05 13 20 10 115  5.0  6.4 99.00 99.00 99.00 999 1019.5  22.1 999.0 999.0 99.0 99.00
2014 05 13 20 20 120  5.1  5.9 99.00 99.00 99.00 999 1019.6  22.2 999.0 999.0 99.0 99.00
2014 05 13 20 30 115  5.4  6.6 99.00 99.00 99.00 999 1019.8  22.1 999.0 999.0 99.0 99.00
2014 05 13 20 40 111  5.0  5.9 99.00 99.00 99.00 999 1019.8  22.2 999.0 999.0 99.0 99.00
2014 05 13 20 50 104  5.0  6.3 99.00 99.00 99.00 999 1019.8  22.2 999.0 999.0 99.0 99.00
2014 05 13 21 00 112  4.8  5.7 99.00 99.00 99.00 999 1019.9  22.3  19.6 999.0 99.0 99.00
2014 05 13 21 10 106  4.8  5.7 99.00 99.00 99.00 999 1020.0  22.3 999.0 999.0 99.0 99.00
2014 05 13 21 20 110  4.4  5.4 99.00 99.00 99.00 999 1020.1  22.3 999.0 999.0 99.0 99.00
2014 05 13 21 30 108  4.1  5.6 99.00 99.00 99.00 999 1020.0  22.4 999.0 999.0 99.0 99.00
2014 05 13 21 40 114  4.5  5.9 99.00 99.00 99.00 999 1020.1  22.2 999.0 999.0 99.0 99.00
2014 05 13 21 50 122  4.6  5.3 99.00 99.00 99.00 999 1020.2  22.4 999.0 999.0 99.0 99.00
2014 05 13 22 00 126  4.3  5.1 99.00 99.00 99.00 999 1020.3  22.5  19.6 999.0 99.0 99.00
2014 05 13 22 10 115  3.9  4.8 99.00 99.00 99.00 999 1020.3  22.3 999.0 999.0 99.0 99.00
2014 05 13 22 20 110  4.1  5.5 99.00 99.00 99.00 999 1020.4  22.3 999.0 999.0 99.0 99.00
2014 05 13 22 30 122  4.1  5.1 99.00 99.00 99.00 999 1020.5  22.4 999.0 999.0 99.0 99.00
2014 05 13 22 40 121  5.0  6.4 99.00 99.00 99.00 999 1020.4  22.5 999.0 999.0 99.0 99.00
2014 05 13 22 50 121  5.2  6.7 99.00 99.00 99.00 999 1020.4  22.4 999.0 999.0 99.0 99.00
2014 05 13 23 00 122  5.7  6.8 99.00 99.00 99.00 999 1020.5  22.3  19.7 999.0 99.0 99.00
2014 05 13 23 10 127  5.2  6.2 99.00 99.00 99.00 999 1020.7  22.2 999.0 999.0 99.0 99.00
2014 05 13 23 20 127  4.9  6.2 99.00 99.00 99.00 999 1020.8  22.1 999.0 999.0 99.0 99.00
2014 05 13 23 30 124  5.1  6.2 99.00 99.00 99.00 999 1020.9  21.9 999.0 999.0 99.0 99.00
2014 05 13 23 40 128  4.9  6.1 99.00 99.00 99.00 999 1021.0  21.7 999.0 999.0 99.0 99.00
2014 05 13 23 50 146  5.9  7.2 99.00 99.00 99.00 999 1021.0  21.1 999.0 999.0 99.0 99.00
2014 05 14 00 00 139  6.7  8.7 99.00 99.00 99.00 999 1021.0  20.7  19.4 999.0 99.0 99.00
2014 05 14 00 10 142  7.1  8.5 99.00 99.00 99.00 999 1021.3  20.3 999.0 999.0 99.0 99.00
2014 05 14 00 20 143  6.6  8.2 99.00 99.00 99.00 999 1021.6  20.0 999.0 999.0 99.0 99.00
2014 05 14 00 30 135  6.1  7.9 99.00 99.00 99.00 999 1021.7  19.8 999.0 999.0 99.0 99.00
2014 05 14 00 40 149  5.7  7.4 99.00 99.00 99.00 999 1022.1  19.5 999.0 999.0 99.0 99.00
2014 05 14 00 50 142  6.9  8.3 99.00 99.00 99.00 999 1022.2  19.0 999.0 999.0 99.0 99.00
2014 05 14 01 00 145  6.8  8.0 99.00 99.00 99.00 999 1022.3  18.7  19.6 999.0 99.0 99.00
2014 05 14 01 10 143  6.7  7.7 99.00 99.00 99.00 999 1022.4  18.4 999.0 999.0 99.0 99.00
2014 05 14 01 20 138  6.4  7.8 99.00 99.00 99.00 999 1022.5  18.2 999.0 999.0 99.0 99.00
2014 05 14 01 30 135  6.5  7.8 99.00 99.00 99.00 999 1022.6  18.0 999.0 999.0 99.0 99.00
2014 05 14 01 40 137  6.8  8.6 99.00 99.00 99.00 999 1022.6  17.9 999.0 999.0 99.0 99.00
2014 05 14 01 50 130  6.9  9.1 99.00 99.00 99.00 999 1022.6  17.7 999.0 999.0 99.0 99.00
2014 05 14 02 00 124  7.4  9.2 99.00 99.00 99.00 999 1022.7  17.4  19.4 999.0 99.0 99.00
2014 05 14 02 10 133  6.5  8.1 99.00 99.00 99.00 999 1023.0  17.2 999.0 999.0 99.0 99.00
2014 05 14 02 20 133  6.8  9.1 99.00 99.00 99.00 999 1023.1  16.9 999.0 999.0 99.0 99.00
