"exceed_flux","smooth"
0,0.0157313705360557
80.1603206412826,0.0161521781035057
160.320641282565,0.0165729289715575
240.480961923848,0.0169935098560508
320.64128256513,0.0174137476589152
400.801603206413,0.0178334132192447
480.961923847695,0.0182522250223593
561.122244488978,0.0186698528659179
641.28256513026,0.0190859214818471
721.442885771543,0.0195000141126854
801.603206412826,0.0199116760406514
881.763527054108,0.020320418067667
961.923847695391,0.0207257199442619
1042.08416833667,0.0211270337452217
1122.24448897796,0.0215237871896954
1202.40480961924,0.0219153869033323
1282.56513026052,0.0223012216199362
1362.7254509018,0.0226806653200644
1442.88577154309,0.0230530803038749
1523.04609218437,0.0234178201955671
1603.20641282565,0.02377423287664
1683.36673346693,0.0241216633578304
1763.52705410822,0.0244594565965978
1843.6873747495,0.0247869601642011
1923.84769539078,0.0251035268557307
2004.00801603206,0.025408517226518
2084.16833667335,0.0257013020411627
2164.32865731463,0.0259812646326337
2244.48897795591,0.0262478031689918
2324.64929859719,0.0265003328253695
2404.80961923848,0.0267382878589813
2484.96993987976,0.0269611235850082
2565.13026052104,0.0271683182513993
2645.29058116232,0.0273593748106746
2725.45090180361,0.0275338225870919
2805.61122244489,0.0276912188375666
2885.77154308617,0.0278311502049957
2965.93186372746,0.0279532340627704
3046.09218436874,0.0280571197494246
3126.25250501002,0.0281424896926266
3206.4128256513,0.0282090604217899
3286.57314629259,0.0282565834689125
3366.73346693387,0.0282848461573541
3446.89378757515,0.0282936722785058
3527.05410821643,0.0282829226565069
3607.21442885772,0.0282524956013763
3687.374749499,0.0282023272511319
3767.53507014028,0.0281323918036734
3847.69539078156,0.0280427016394344
3927.85571142285,0.0279333073359976
4008.01603206413,0.0278042975761125
4088.17635270541,0.0276557989506959
4168.33667334669,0.0274879756586892
4248.49699398798,0.0273010291057679
4328.65731462926,0.0270951974041478
4408.81763527054,0.0268707547759068
4488.97795591182,0.0266280108624267
4569.13827655311,0.0263673099427641
4649.29859719439,0.0260890300639121
4729.45891783567,0.0257935820861048
4809.61923847695,0.0254814086464719
4889.77955911824,0.0251529830445204
4969.93987975952,0.0248088080530493
5050.1002004008,0.0244494146582696
5130.26052104208,0.0240753607330239
5210.42084168337,0.0236872296471092
5290.58116232465,0.0232856288188595
5370.74148296593,0.0228711882122082
5450.90180360721,0.0224445587835794
5531.0621242485,0.0220064108830172
5611.22244488978,0.0215574326140587
5691.38276553106,0.0210983281569065
5771.54308617235,0.0206298160595146
5851.70340681363,0.0201526275012469
5931.86372745491,0.0196675045337965
6012.02404809619,0.0191751983040755
6092.18436873747,0.018676467263798
6172.34468937876,0.0181720753704655
6252.50501002004,0.0176627902844745
6332.66533066132,0.0171493815670089
6412.8256513026,0.0166326188833832
6492.98597194389,0.0161132702164184
6573.14629258517,0.015592100094411
6653.30661322645,0.0150698678381539
6733.46693386774,0.0145473258314186
6813.62725450902,0.014025217819208
6893.7875751503,0.013504277237978
6973.94789579158,0.0129852255819452
7054.10821643287,0.0124687708094519
7134.26853707415,0.0119556057932544
7214.42885771543,0.0114464068184514
7294.58917835671,0.0109418321316165
7374.749498998,0.0104425205445918
7454.90981963928,0.00994909009615604
7535.07014028056,0.0094621367747027
7615.23046092184,0.00898223330482622
7695.39078156313,0.00850992800056037
7775.55110220441,0.00804574368781526
7855.71142284569,0.00759017669837232
7935.87174348697,0.00714369593760356
8016.03206412826,0.00670674202785496
8096.19238476954,0.00627972652926115
8176.35270541082,0.00586303123952648
8256.5130260521,0.00545700757399685
8336.67334669339,0.00506197602714434
8416.83366733467,0.00467822571634685
8496.99398797595,0.00430601400865751
8577.15430861724,0.00394556623101227
8657.31462925852,0.00359707546412008
8737.4749498998,0.0032607024200556
8817.63527054108,0.00293657540336497
8897.79559118236,0.00262479035526841
8977.95591182365,0.00232541098033479
9058.11623246493,0.00203846895479501
9138.27655310621,0.00176396421545593
9218.4368737475,0.00150186532795038
9298.59719438878,0.00125210993289237
9378.75751503006,0.00101460526828646
9458.91783567134,0.000789228766359343
9539.07815631263,0.000575828722789622
9619.23847695391,0.000374225036154903
9699.39879759519,0.000184210015207527
9779.55911823647,5.54925146332737e-06
9859.71943887776,-0.000162017445594773
9939.87975951904,-0.000318775053542001
10020.0400801603,-0.000465032285235775
10100.2004008016,-0.000601120483370047
10180.3607214429,-0.000727392464579864
10260.5210420842,-0.000844221316470159
10340.6813627255,-0.000951999151010089
10420.8416833667,-0.00105113581786963
10501.002004008,-0.00114205758132165
10581.1623246493,-0.00122520576444585
10661.3226452906,-0.00130103536441251
10741.4829659319,-0.00137001364268756
10821.6432865731,-0.00143261869405682
10901.8036072144,-0.00148933799837773
10981.9639278557,-0.00154066695902422
11062.124248497,-0.00158710743197379
11142.2845691383,-0.00162916624951238
11222.4448897796,-0.00166735374250701
11302.6052104208,-0.0017021822652006
11382.7655310621,-0.00173416472643137
11462.9258517034,-0.00176381313116389
11543.0861723447,-0.00179163713615193
11623.246492986,-0.00181814262350962
11703.4068136273,-0.00184383029588727
11783.5671342685,-0.00186919429688496
