"lag_days","rolling_discharge_var","exceed_flux_var","days_since_var","wind_var","wind_type","wind_dir_var","flush_regime_var","tide_var","lag_sal_var","gam_intercept","gam_lag_coef","n_obs","r_squared"
10,"RollingDischarge30_10",NA,NA,"RollingU14_10","U","WindDir",NA,"TideRange30_10","LagSalinity_10",0.118529546988403,0.0529577706841045,3108,0.730982818529873
